user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER027,2024-09-15 07:55:53.986,28,2,morning,sunny,487,normal
USER007,2024-06-07 14:43:54.438,33,4,morning,sunny,423,normal
USER022,2024-05-13 08:20:37.822,6,1,night,rainy,111,normal
USER017,2024-05-01 05:40:13.525,8,1,evening,snowy,66,normal
USER037,2025-03-17 11:52:58.346,18,0,morning,rainy,352,normal
USER007,2025-07-01 10:41:25.025,15,3,evening,sunny,119,normal
USER018,2024-10-25 06:11:26.099,44,1,afternoon,sunny,270,normal
USER016,2025-08-29 11:59:00.941,4,2,afternoon,snowy,215,anomalous
USER036,2025-05-27 18:03:07.770,23,6,evening,cloudy,116,anomalous
USER026,2025-07-20 23:02:29.498,6,5,evening,rainy,155,normal
USER033,2024-10-13 14:38:58.160,1,0,evening,snowy,154,anomalous
USER021,2024-01-18 04:35:09.798,26,4,morning,sunny,469,normal
USER050,2025-09-08 01:16:02.145,6,4,morning,rainy,298,anomalous
USER002,2025-07-05 13:01:15.316,35,5,afternoon,sunny,453,anomalous
USER024,2024-12-06 06:13:33.659,11,5,afternoon,cloudy,420,normal
USER015,2024-01-09 06:06:57.221,37,1,night,sunny,249,normal
USER002,2025-09-12 01:42:10.621,28,3,morning,sunny,258,normal
USER018,2025-01-12 14:26:08.641,2,5,evening,snowy,136,normal
USER039,2024-08-08 05:06:17.308,22,6,evening,cloudy,55,normal
USER022,2025-07-16 17:40:31.014,10,3,afternoon,snowy,507,anomalous
USER041,2024-12-15 02:28:35.239,11,4,night,cloudy,194,normal
USER026,2025-06-19 10:28:07.767,27,5,morning,cloudy,426,normal
USER016,2024-10-21 13:58:50.294,22,4,morning,sunny,589,anomalous
USER021,2025-05-25 05:50:40.091,4,5,morning,snowy,358,normal
USER029,2024-08-09 20:08:17.464,6,5,afternoon,snowy,528,anomalous
USER047,2025-04-04 22:54:06.196,17,4,morning,rainy,250,normal
USER005,2025-08-31 07:44:06.194,10,2,morning,cloudy,229,normal
USER019,2024-05-08 12:08:48.162,37,6,morning,sunny,590,normal
USER008,2024-04-12 04:42:41.790,16,5,morning,rainy,263,anomalous
USER014,2025-05-14 16:04:10.969,43,6,afternoon,sunny,490,normal
USER007,2024-11-01 14:42:59.997,8,4,afternoon,snowy,226,normal
USER033,2024-03-23 12:48:20.688,38,2,morning,sunny,479,normal
USER013,2025-04-02 03:12:04.035,26,2,night,cloudy,112,normal
USER045,2025-06-12 09:31:22.339,12,4,morning,cloudy,517,normal
USER031,2025-07-03 19:18:59.584,10,2,afternoon,snowy,449,anomalous
USER036,2025-12-24 10:21:30.735,16,1,afternoon,rainy,493,anomalous
USER016,2024-08-14 02:56:04.082,4,6,morning,snowy,213,anomalous
USER005,2024-05-30 17:43:33.697,30,3,morning,sunny,358,anomalous
USER043,2025-05-26 12:47:58.558,37,2,night,sunny,72,normal
USER031,2024-03-12 04:22:59.971,10,0,morning,snowy,600,anomalous
USER029,2025-06-01 11:50:48.479,1,5,evening,snowy,238,normal
USER021,2025-01-20 06:49:14.780,37,5,morning,sunny,436,normal
USER001,2025-10-02 05:48:54.571,16,1,night,rainy,50,normal
USER033,2025-06-16 03:50:10.416,16,3,afternoon,cloudy,385,normal
USER015,2024-07-31 16:10:59.328,14,3,morning,rainy,551,anomalous
USER049,2024-04-11 12:56:19.145,12,4,night,rainy,55,normal
USER024,2025-12-18 16:46:36.553,5,6,night,snowy,62,normal
USER038,2025-11-04 16:09:29.839,8,4,evening,rainy,137,normal
USER013,2024-04-26 22:12:38.289,20,0,morning,cloudy,369,anomalous
USER002,2024-07-09 14:05:10.034,23,1,afternoon,cloudy,290,normal
USER002,2025-01-25 08:32:22.729,32,6,night,sunny,246,normal
USER011,2025-02-09 15:38:08.454,10,5,morning,rainy,597,normal
USER037,2024-05-31 04:52:21.285,23,6,night,cloudy,109,normal
USER049,2024-10-12 05:25:31.493,3,4,evening,snowy,134,normal
USER001,2024-04-05 15:22:34.492,7,3,evening,rainy,113,normal
USER010,2025-03-30 10:49:26.071,6,0,morning,rainy,478,anomalous
USER026,2025-03-26 08:43:30.262,36,6,morning,sunny,367,normal
USER032,2024-07-07 06:44:39.398,27,1,night,cloudy,174,normal
USER038,2025-08-16 01:03:35.578,16,0,night,cloudy,162,normal
USER007,2025-12-15 20:46:55.918,33,5,evening,sunny,201,normal
USER032,2024-09-23 10:05:43.091,12,1,evening,rainy,181,anomalous
USER047,2025-02-23 21:39:59.470,39,2,afternoon,sunny,355,normal
USER045,2025-12-30 13:08:02.526,14,0,evening,rainy,55,anomalous
USER034,2024-02-05 08:34:49.978,8,1,afternoon,rainy,461,normal
USER017,2025-03-14 23:06:09.934,6,5,night,rainy,240,normal
USER011,2024-01-13 15:22:06.505,28,4,morning,cloudy,417,normal
USER028,2024-07-06 11:55:24.048,39,4,evening,sunny,58,normal
USER020,2025-07-29 06:52:37.507,37,3,night,sunny,152,normal
USER014,2025-04-02 08:29:15.098,42,1,night,sunny,50,anomalous
USER011,2024-08-08 02:04:20.551,14,1,morning,rainy,275,normal
USER038,2024-04-19 13:23:25.400,40,5,evening,sunny,70,normal
USER012,2025-06-05 18:38:04.283,21,0,evening,cloudy,140,normal
USER032,2025-07-19 12:23:36.712,15,3,afternoon,cloudy,324,normal
USER005,2024-10-21 14:24:21.980,10,0,night,cloudy,99,normal
USER042,2025-08-04 08:41:06.243,10,6,evening,snowy,83,anomalous
USER037,2025-03-26 14:01:40.970,16,1,morning,sunny,587,normal
USER014,2025-01-05 23:28:57.276,14,0,evening,cloudy,61,normal
USER014,2025-09-06 14:37:45.729,12,3,morning,cloudy,493,normal
USER015,2024-12-28 16:36:38.885,10,2,night,rainy,182,normal
USER025,2024-12-08 04:43:18.950,19,5,morning,cloudy,314,normal
USER001,2024-11-01 02:21:17.717,6,6,night,snowy,61,normal
USER027,2025-07-16 11:26:08.615,4,3,morning,snowy,556,anomalous
USER007,2024-06-01 22:42:10.809,11,1,afternoon,rainy,225,anomalous
USER040,2024-06-17 19:15:49.073,19,3,night,sunny,140,normal
USER029,2025-03-20 17:22:47.089,19,4,evening,rainy,221,normal
USER032,2025-11-24 16:04:42.451,37,3,evening,sunny,65,normal
USER020,2024-10-02 23:09:17.874,3,2,morning,snowy,443,normal
USER042,2025-08-31 02:49:54.833,15,0,afternoon,cloudy,497,normal
USER002,2025-01-21 19:46:20.518,16,0,night,cloudy,249,normal
USER013,2024-01-02 17:03:17.241,6,0,evening,rainy,54,normal
USER020,2025-05-03 08:15:36.905,13,2,night,rainy,76,normal
USER021,2025-05-04 20:00:16.482,23,3,afternoon,cloudy,374,normal
USER036,2025-04-15 23:45:32.398,11,2,night,cloudy,224,normal
USER037,2025-11-13 14:34:17.361,7,0,afternoon,snowy,335,normal
USER046,2025-10-04 10:24:17.324,6,3,afternoon,rainy,444,normal
USER036,2024-02-27 05:04:30.194,30,6,evening,sunny,110,normal
USER047,2025-04-21 06:28:47.851,15,4,morning,rainy,476,normal
USER018,2024-11-15 19:05:31.111,15,4,morning,cloudy,288,normal
USER022,2025-07-24 04:21:35.431,24,5,morning,cloudy,208,normal
USER028,2024-07-18 01:28:35.266,5,4,morning,snowy,348,normal
USER018,2024-02-11 18:12:47.048,9,1,morning,rainy,282,normal
USER011,2025-11-08 10:32:21.906,8,5,afternoon,snowy,209,normal
USER036,2024-07-21 02:22:34.571,14,0,morning,rainy,550,normal
USER040,2025-04-19 21:02:39.982,10,0,morning,snowy,569,normal
USER017,2024-01-26 22:18:00.608,44,0,night,sunny,151,normal
USER018,2024-07-20 06:08:09.000,10,2,morning,rainy,595,normal
USER048,2025-03-23 11:55:41.686,12,1,night,rainy,178,normal
USER039,2024-02-08 03:08:38.333,9,2,afternoon,snowy,304,normal
USER010,2024-07-03 15:14:43.346,38,5,night,sunny,233,normal
USER047,2024-08-17 02:44:01.701,2,6,morning,snowy,493,normal
USER013,2025-12-18 06:21:51.212,18,5,morning,rainy,249,normal
USER003,2024-12-07 12:57:16.735,28,1,morning,cloudy,344,normal
USER022,2025-10-11 03:44:05.280,13,3,evening,rainy,64,anomalous
USER041,2024-08-10 22:54:53.492,10,6,evening,rainy,226,anomalous
USER032,2024-06-09 02:20:31.144,12,2,evening,cloudy,101,normal
USER011,2024-09-03 07:34:07.019,15,1,morning,cloudy,520,normal
USER010,2024-03-03 23:01:27.880,23,6,afternoon,cloudy,411,normal
USER014,2024-04-15 16:50:05.113,26,1,evening,cloudy,242,normal
USER027,2025-08-16 17:53:02.448,15,4,night,sunny,182,normal
USER031,2024-10-18 12:50:42.785,21,5,night,sunny,68,normal
USER017,2025-01-27 19:06:03.637,13,1,morning,rainy,272,normal
USER005,2024-07-04 11:11:46.214,27,1,evening,cloudy,101,normal
USER001,2025-04-25 14:27:20.763,25,1,night,cloudy,73,normal
USER050,2024-11-27 02:49:30.601,31,2,afternoon,sunny,442,normal
USER050,2024-04-30 14:54:20.596,7,4,afternoon,snowy,456,normal
USER030,2024-10-14 00:12:26.836,21,0,evening,cloudy,195,normal
USER028,2025-03-01 11:41:30.475,12,6,morning,rainy,499,anomalous
USER021,2025-04-19 08:30:41.160,8,1,morning,rainy,324,normal
USER022,2024-10-16 03:33:31.617,10,4,night,cloudy,59,normal
USER014,2024-01-29 14:36:35.594,36,2,morning,sunny,472,normal
USER048,2025-06-19 20:11:58.636,12,2,evening,cloudy,158,normal
USER027,2024-09-11 23:41:10.419,32,1,night,sunny,96,normal
USER022,2025-07-11 12:18:20.875,9,2,evening,rainy,113,anomalous
USER006,2024-12-27 16:29:40.251,37,2,morning,sunny,350,normal
USER023,2025-03-05 20:04:15.309,18,4,morning,cloudy,400,normal
USER031,2024-02-04 02:47:52.285,16,2,evening,rainy,124,anomalous
USER010,2025-02-18 13:05:21.441,20,3,evening,sunny,180,normal
USER003,2024-02-24 04:31:46.088,8,4,night,snowy,96,anomalous
USER026,2024-11-12 06:06:00.354,39,6,morning,sunny,367,normal
USER034,2025-11-10 15:39:29.144,39,1,morning,sunny,427,normal
USER037,2024-05-30 00:42:46.311,14,4,night,rainy,109,anomalous
USER016,2024-07-22 01:10:35.221,8,0,morning,snowy,291,anomalous
USER010,2024-12-06 16:03:15.866,5,0,afternoon,snowy,540,anomalous
USER021,2025-12-26 13:02:55.718,18,6,afternoon,cloudy,216,normal
USER008,2025-12-17 08:21:54.300,19,1,night,rainy,204,normal
USER003,2024-12-12 21:07:38.454,8,5,night,rainy,125,anomalous
USER033,2024-06-27 21:58:33.039,8,4,evening,rainy,140,normal
USER047,2024-01-28 19:39:20.087,14,4,morning,cloudy,414,normal
USER037,2025-11-29 04:32:31.317,10,1,night,cloudy,72,normal
USER013,2024-06-17 06:44:23.184,40,5,afternoon,sunny,231,normal
USER009,2024-09-08 23:02:37.064,8,2,afternoon,snowy,369,normal
USER002,2025-07-15 06:11:28.640,10,3,evening,snowy,71,anomalous
USER017,2025-07-14 03:29:30.414,19,5,evening,sunny,161,normal
USER009,2025-07-28 14:45:12.981,18,1,night,rainy,66,anomalous
USER048,2024-05-03 10:51:02.383,26,1,evening,sunny,55,normal
USER011,2025-08-12 18:27:15.046,3,3,evening,snowy,61,normal
USER037,2024-03-13 19:22:26.578,28,0,morning,sunny,432,normal
USER010,2025-02-04 05:11:43.498,12,5,evening,cloudy,158,normal
USER049,2025-12-29 11:09:08.239,38,6,afternoon,sunny,218,normal
USER007,2025-04-20 14:58:49.553,7,0,evening,snowy,142,anomalous
USER031,2024-11-12 10:30:30.937,24,6,afternoon,sunny,486,normal
USER004,2024-03-27 15:05:17.371,29,0,evening,cloudy,225,anomalous
USER018,2025-08-02 09:03:19.570,1,1,night,snowy,84,normal
USER014,2024-04-13 04:09:20.419,42,4,night,sunny,64,normal
USER005,2025-02-28 02:12:48.018,16,1,afternoon,rainy,397,normal
USER004,2024-01-25 04:11:59.883,15,3,morning,cloudy,420,normal
USER012,2024-11-13 11:54:26.502,32,6,morning,sunny,372,anomalous
USER001,2024-11-05 13:47:02.594,8,3,night,rainy,142,normal
USER026,2025-03-14 11:05:05.093,13,2,morning,rainy,261,normal
USER013,2024-02-17 04:54:08.470,8,6,evening,snowy,125,normal
USER032,2025-06-21 20:13:58.011,16,1,night,sunny,223,normal
USER029,2024-08-05 17:48:06.787,43,1,morning,sunny,508,anomalous
USER016,2024-04-08 05:18:00.035,13,3,afternoon,cloudy,444,normal
USER007,2025-08-21 17:13:42.289,19,1,night,cloudy,134,normal
USER018,2024-03-08 07:47:01.953,10,4,night,snowy,199,normal
USER009,2025-01-23 06:43:16.545,40,2,evening,sunny,164,normal
USER050,2024-01-08 04:11:06.865,21,6,evening,cloudy,58,normal
USER027,2024-06-27 01:09:54.204,16,0,night,cloudy,114,normal
USER046,2024-01-15 00:26:09.328,5,2,night,snowy,117,anomalous
USER031,2024-10-17 09:15:07.561,4,1,morning,snowy,456,normal
USER043,2024-12-27 01:51:07.384,15,6,evening,cloudy,244,normal
USER027,2024-01-16 16:03:34.059,30,2,night,sunny,145,normal
USER005,2024-10-29 21:48:22.654,28,4,morning,cloudy,248,normal
USER006,2024-09-22 14:55:06.074,19,3,night,cloudy,180,normal
USER025,2024-09-05 04:49:55.031,24,4,evening,sunny,55,normal
USER004,2025-07-15 21:36:19.747,15,4,evening,cloudy,55,normal
USER019,2024-11-21 21:02:02.558,21,4,night,cloudy,157,normal
USER032,2025-06-14 05:31:55.127,7,0,night,rainy,132,normal
USER017,2024-03-27 06:20:31.489,7,0,evening,rainy,198,anomalous
USER040,2025-01-06 17:47:32.568,39,6,night,sunny,89,normal
USER024,2024-07-03 20:08:18.314,6,4,evening,snowy,232,normal
USER016,2024-09-18 09:25:01.951,33,2,afternoon,sunny,342,normal
USER016,2024-09-20 13:30:30.875,1,0,evening,snowy,121,normal
USER009,2024-01-08 05:41:35.066,37,1,afternoon,sunny,320,normal
USER031,2025-10-22 11:05:15.443,14,4,evening,rainy,239,anomalous
USER013,2024-02-01 05:40:06.257,25,3,evening,cloudy,115,normal
USER031,2025-05-04 06:13:52.513,20,5,morning,sunny,301,normal
USER023,2025-01-13 21:45:28.376,1,0,morning,snowy,357,normal
USER033,2025-05-17 11:15:10.349,15,3,afternoon,rainy,335,normal
USER010,2025-02-24 04:17:18.387,7,5,evening,snowy,158,anomalous
USER036,2024-05-23 12:57:11.103,15,6,evening,sunny,230,normal
USER019,2025-03-15 10:44:05.809,10,1,afternoon,cloudy,360,normal
USER049,2025-05-12 07:00:17.859,26,6,morning,sunny,545,normal
USER007,2024-12-24 18:12:46.479,6,4,evening,snowy,100,anomalous
USER047,2025-07-01 03:45:15.607,27,4,morning,cloudy,468,normal
USER013,2024-09-11 12:40:34.329,2,5,evening,snowy,66,normal
USER008,2025-08-19 16:04:53.928,24,6,afternoon,cloudy,337,normal
USER001,2024-07-22 08:52:54.038,38,5,evening,sunny,150,anomalous
USER010,2024-11-08 15:48:00.005,42,3,night,sunny,178,normal
USER015,2025-10-31 07:51:23.232,16,2,night,rainy,225,normal
USER005,2025-06-09 22:57:43.142,7,6,evening,rainy,215,anomalous
USER010,2025-02-13 09:09:36.933,18,6,afternoon,sunny,298,normal
USER023,2024-01-15 13:49:17.986,27,1,night,cloudy,175,normal
USER041,2025-02-25 08:56:38.341,2,4,evening,snowy,187,anomalous
USER009,2024-11-21 12:37:32.518,26,0,evening,sunny,129,normal
USER018,2025-02-15 06:19:34.841,23,2,night,cloudy,140,normal
USER049,2024-08-22 20:04:11.406,35,4,night,sunny,142,normal
USER040,2024-02-22 22:23:08.201,13,6,night,cloudy,215,normal
USER041,2024-09-27 01:49:06.007,5,0,afternoon,snowy,303,normal
USER004,2024-07-06 16:13:19.924,8,0,night,snowy,114,normal
USER026,2025-11-24 16:25:46.237,25,1,night,sunny,213,normal
USER010,2024-08-21 23:05:27.079,17,2,afternoon,rainy,315,normal
USER004,2025-10-10 18:57:45.357,14,3,morning,rainy,236,normal
USER045,2025-08-15 04:00:03.170,43,6,morning,sunny,508,normal
USER018,2025-09-11 16:44:40.807,9,6,evening,rainy,221,normal
USER034,2025-01-10 13:17:45.124,18,5,evening,cloudy,134,normal
USER015,2025-04-04 21:31:18.245,2,3,morning,snowy,271,normal
USER018,2024-05-14 21:16:06.834,17,3,afternoon,sunny,257,normal
USER012,2024-02-23 05:34:04.828,37,2,morning,sunny,315,anomalous
USER036,2025-01-07 00:34:13.265,22,4,morning,cloudy,536,normal
USER002,2024-11-11 08:47:41.131,25,6,morning,cloudy,363,normal
USER008,2025-03-13 11:39:36.172,29,2,morning,sunny,415,normal
USER039,2025-04-07 21:28:02.966,18,6,night,sunny,234,normal
USER034,2025-04-27 19:45:32.493,2,5,night,snowy,170,normal
USER011,2024-12-18 05:59:45.319,3,4,evening,snowy,158,normal
USER018,2025-05-05 20:55:19.453,26,2,afternoon,cloudy,395,normal
USER041,2025-05-27 16:50:41.920,28,1,afternoon,cloudy,245,anomalous
USER006,2025-04-10 16:32:53.151,5,5,night,rainy,68,normal
USER029,2024-08-17 08:05:42.386,12,0,evening,rainy,72,normal
USER034,2024-09-27 01:59:34.905,27,6,night,cloudy,171,normal
USER010,2024-06-15 21:23:11.607,17,4,afternoon,cloudy,205,normal
USER049,2024-04-26 14:23:17.623,34,2,afternoon,sunny,564,normal
USER048,2024-06-08 17:45:56.873,19,0,night,rainy,218,normal
USER018,2024-10-07 02:56:34.652,14,0,night,rainy,178,normal
USER033,2025-12-08 13:55:17.795,10,3,night,rainy,189,anomalous
USER009,2024-06-19 10:42:34.663,6,1,night,rainy,62,normal
USER001,2024-11-17 20:30:26.297,11,5,afternoon,rainy,279,anomalous
USER027,2025-10-22 12:33:23.616,32,1,night,sunny,147,normal
USER013,2025-09-03 15:40:18.144,6,2,evening,rainy,126,normal
USER048,2024-07-31 23:00:22.758,18,2,evening,rainy,198,normal
USER029,2024-06-14 11:45:17.131,13,3,evening,rainy,211,normal
USER016,2024-08-03 02:32:11.912,1,6,evening,snowy,177,normal
USER003,2025-11-28 09:31:12.268,22,1,afternoon,cloudy,399,normal
USER010,2024-01-27 01:21:11.351,15,4,evening,rainy,170,anomalous
USER038,2024-06-14 10:35:51.248,16,1,night,rainy,175,normal
USER030,2024-04-29 16:06:13.007,36,2,night,sunny,237,normal
USER022,2024-08-08 04:01:20.382,15,2,night,rainy,135,normal
USER027,2024-01-28 01:48:17.461,3,5,night,snowy,242,anomalous
USER035,2025-05-31 08:16:37.413,7,5,afternoon,rainy,357,normal
USER029,2025-09-27 09:34:00.163,20,6,morning,sunny,417,normal
USER012,2025-10-17 08:57:53.088,9,3,night,snowy,90,anomalous
USER016,2024-07-18 17:41:40.263,10,6,evening,snowy,51,normal
USER014,2025-10-15 23:50:57.258,24,5,afternoon,cloudy,232,normal
USER032,2025-06-06 22:35:28.751,35,4,morning,sunny,216,normal
USER011,2025-07-16 23:31:11.488,17,3,night,rainy,132,anomalous
USER019,2025-12-02 01:41:37.184,7,6,afternoon,rainy,208,normal
USER015,2025-10-28 06:19:31.713,4,1,morning,snowy,492,anomalous
USER010,2024-05-19 04:36:38.535,9,5,evening,rainy,226,anomalous
USER030,2024-10-25 02:54:10.359,2,2,afternoon,snowy,544,normal
USER026,2025-02-24 15:26:49.641,27,3,night,cloudy,208,normal
USER022,2025-12-19 17:17:18.795,15,6,night,cloudy,126,normal
USER048,2024-07-06 00:38:46.999,9,3,evening,snowy,154,anomalous
USER008,2024-05-01 10:15:55.386,11,0,morning,rainy,515,normal
USER030,2025-10-03 11:51:02.034,7,3,afternoon,rainy,425,anomalous
USER024,2024-03-20 03:46:48.125,7,6,afternoon,rainy,237,anomalous
USER049,2024-11-30 04:41:20.214,1,2,morning,snowy,564,normal
USER025,2025-06-26 11:48:48.645,26,6,afternoon,cloudy,220,normal
USER032,2024-03-03 13:17:02.408,5,6,evening,snowy,232,normal
USER005,2024-01-15 15:02:18.192,7,1,evening,snowy,139,normal
USER036,2024-12-21 10:44:33.584,38,1,night,sunny,172,anomalous
USER020,2024-09-25 18:07:11.222,9,3,evening,snowy,170,normal
USER026,2024-06-28 10:55:18.479,28,1,afternoon,cloudy,519,normal
USER027,2024-09-13 01:09:05.024,13,0,afternoon,cloudy,503,normal
USER048,2024-03-27 00:49:51.974,26,5,night,cloudy,84,normal
USER035,2024-09-16 18:23:29.105,21,2,night,sunny,169,normal
USER022,2025-08-21 02:48:11.815,10,2,night,snowy,87,normal
USER044,2025-06-28 12:39:20.008,10,3,evening,snowy,131,normal
USER027,2025-11-26 09:09:02.959,10,0,night,cloudy,64,anomalous
USER024,2024-11-08 22:39:32.946,24,4,evening,sunny,139,normal
USER044,2024-04-23 14:23:48.404,25,3,evening,sunny,196,normal
USER018,2024-10-28 06:46:56.611,17,6,afternoon,cloudy,544,normal
USER008,2024-08-24 10:54:56.732,8,1,night,rainy,68,normal
USER012,2024-04-27 08:49:36.850,14,6,evening,cloudy,208,normal
USER016,2024-04-26 15:31:06.162,10,1,evening,rainy,209,anomalous
USER031,2025-05-09 23:28:40.072,14,2,evening,cloudy,95,anomalous
USER014,2024-11-28 23:00:57.132,4,1,morning,snowy,565,normal
USER042,2025-03-30 10:50:19.656,12,1,morning,cloudy,526,anomalous
USER026,2025-10-19 00:30:27.098,8,0,morning,rainy,562,normal
USER042,2024-06-25 10:18:07.441,15,6,night,rainy,55,anomalous
USER036,2024-03-20 14:21:12.707,5,2,night,rainy,220,anomalous
USER016,2025-09-26 04:10:24.867,23,6,morning,sunny,378,normal
USER022,2025-02-17 11:50:49.952,8,5,afternoon,rainy,424,anomalous
USER004,2025-03-19 04:43:00.896,18,2,night,sunny,246,normal
USER026,2025-02-23 20:30:20.897,38,1,night,sunny,95,anomalous
USER050,2024-05-31 15:08:51.148,7,4,evening,rainy,137,anomalous
USER037,2024-11-13 21:40:11.484,31,6,night,sunny,77,normal
USER004,2024-04-29 22:16:20.724,25,6,afternoon,cloudy,592,normal
USER038,2024-06-29 17:33:43.091,17,1,morning,rainy,394,normal
USER007,2025-01-13 16:59:41.777,1,6,afternoon,snowy,568,normal
USER038,2024-07-02 21:05:21.315,16,2,afternoon,rainy,478,normal
USER033,2024-12-28 14:07:13.940,39,5,morning,sunny,441,normal
USER046,2024-06-22 12:25:52.770,44,6,night,sunny,163,normal
USER003,2025-09-30 08:32:06.445,8,5,evening,snowy,82,normal
USER005,2024-04-11 17:35:37.874,3,1,morning,snowy,597,anomalous
USER040,2025-09-02 19:54:57.723,19,1,night,cloudy,88,normal
USER048,2025-06-09 01:01:50.380,10,1,night,rainy,173,normal
USER026,2025-03-16 02:54:05.879,26,4,night,cloudy,210,normal
USER037,2025-07-16 08:45:46.699,16,6,afternoon,rainy,503,normal
USER049,2024-04-11 09:18:10.912,17,2,afternoon,sunny,533,normal
USER050,2024-07-12 12:52:13.435,1,1,evening,snowy,96,normal
USER005,2024-08-07 07:56:34.528,18,1,morning,rainy,573,anomalous
USER015,2025-12-30 18:23:37.615,15,6,afternoon,sunny,311,normal
USER045,2025-09-01 04:42:53.497,18,0,afternoon,rainy,511,normal
USER005,2025-05-30 05:27:19.507,6,4,afternoon,rainy,220,normal
USER014,2025-01-23 09:02:10.923,6,5,night,rainy,187,normal
USER035,2024-09-25 10:32:02.760,13,2,afternoon,cloudy,383,normal
USER031,2024-10-21 19:07:14.368,4,3,evening,snowy,169,normal
USER015,2025-10-07 13:39:59.124,32,3,afternoon,sunny,494,normal
USER013,2025-01-06 02:46:03.703,31,6,night,sunny,187,anomalous
USER008,2024-09-22 02:12:00.668,24,2,evening,cloudy,241,normal
USER040,2024-05-29 16:24:27.480,19,3,afternoon,rainy,421,normal
USER042,2025-04-17 02:10:10.353,17,0,evening,sunny,132,normal
USER033,2024-01-05 09:07:35.467,9,4,evening,rainy,157,normal
USER003,2024-08-26 18:56:33.393,25,0,afternoon,cloudy,350,normal
USER021,2024-04-21 14:51:42.329,6,5,night,rainy,222,anomalous
USER035,2024-10-05 02:16:08.046,10,5,night,rainy,70,normal
USER038,2025-07-23 19:47:51.271,2,4,night,snowy,92,normal
USER039,2024-06-21 23:59:24.406,28,0,evening,cloudy,178,normal
USER025,2024-05-29 21:20:49.259,19,4,afternoon,sunny,320,normal
USER003,2024-04-06 00:07:21.607,6,4,night,rainy,68,normal
USER037,2025-06-12 14:00:25.627,10,1,afternoon,cloudy,550,normal
USER033,2024-03-17 18:50:12.102,12,1,afternoon,rainy,587,normal
USER050,2024-09-03 22:41:53.119,17,6,afternoon,sunny,445,normal
USER027,2025-04-22 18:03:52.655,5,5,night,snowy,142,normal
USER008,2025-03-10 16:20:32.645,30,6,afternoon,sunny,401,normal
USER005,2025-10-05 22:16:34.250,14,1,evening,rainy,216,normal
USER033,2024-03-22 20:05:43.537,2,5,morning,snowy,332,normal
USER045,2024-06-08 10:32:05.323,7,0,afternoon,snowy,377,normal
USER024,2025-02-16 01:23:01.311,8,1,evening,snowy,178,normal
USER012,2024-04-18 05:40:08.506,18,3,evening,sunny,182,normal
USER017,2025-04-12 21:46:12.713,3,4,morning,snowy,434,normal
USER013,2025-01-16 04:56:01.130,9,2,afternoon,rainy,579,anomalous
USER019,2025-09-20 16:40:25.404,28,5,morning,cloudy,495,normal
USER026,2024-12-31 08:49:28.131,39,1,night,sunny,125,normal
USER020,2024-12-08 12:48:44.207,15,2,afternoon,sunny,449,normal
USER015,2024-05-02 01:37:07.754,9,0,afternoon,snowy,239,anomalous
USER036,2024-08-09 01:09:23.699,25,0,evening,cloudy,87,normal
USER003,2024-11-19 02:08:53.947,10,6,morning,snowy,575,normal
USER023,2024-05-13 01:24:05.269,23,6,morning,sunny,226,normal
USER012,2025-05-11 14:28:25.974,8,5,evening,rainy,248,anomalous
USER045,2024-01-28 13:48:54.488,22,6,afternoon,sunny,397,normal
USER014,2024-08-31 05:23:02.976,9,5,morning,snowy,493,normal
USER004,2024-09-28 10:55:28.758,1,2,morning,snowy,408,normal
USER033,2025-03-16 14:17:48.255,6,6,evening,rainy,65,normal
USER043,2025-03-04 13:10:06.723,43,1,morning,sunny,241,normal
USER019,2025-12-14 02:01:35.038,18,6,afternoon,cloudy,418,normal
USER037,2025-09-16 11:39:17.538,7,4,morning,snowy,600,normal
USER001,2025-12-25 22:48:50.371,8,4,night,snowy,217,anomalous
USER043,2025-01-12 23:50:13.847,39,5,afternoon,sunny,352,normal
USER039,2024-10-24 18:24:44.807,39,2,afternoon,sunny,576,anomalous
USER046,2025-05-12 07:35:29.115,5,5,evening,rainy,114,anomalous
USER036,2024-02-01 14:36:01.203,5,0,morning,snowy,349,normal
USER030,2025-12-10 21:19:39.323,20,2,evening,cloudy,230,normal
USER039,2025-09-10 00:01:12.805,10,3,night,snowy,134,normal
USER002,2025-08-26 07:34:39.403,14,2,night,rainy,101,anomalous
USER037,2024-01-01 17:35:10.356,15,2,evening,rainy,244,anomalous
USER018,2025-06-22 23:31:32.809,9,6,afternoon,snowy,210,anomalous
USER030,2025-10-05 06:51:03.968,21,5,night,cloudy,134,normal
USER031,2024-04-21 18:35:30.668,16,3,evening,cloudy,166,normal
USER050,2024-02-29 15:09:28.865,19,1,morning,sunny,258,normal
USER032,2024-02-02 04:20:27.668,14,4,evening,rainy,228,normal
USER012,2024-12-16 07:24:55.822,37,6,afternoon,sunny,250,normal
USER030,2024-03-01 08:52:11.848,9,2,night,rainy,208,anomalous
USER046,2025-11-07 20:21:52.038,41,1,night,sunny,116,normal
USER026,2025-09-02 15:28:45.245,43,5,morning,sunny,248,normal
USER045,2025-02-08 04:56:23.826,18,0,morning,rainy,475,normal
USER041,2024-05-09 23:36:16.169,19,2,afternoon,rainy,410,anomalous
USER027,2025-11-19 16:56:13.081,4,3,afternoon,snowy,435,anomalous
