user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER008,2025-11-08 14:34:15.297,22,6,evening,snowy,423,normal
USER009,2024-11-10 23:11:38.390,10,1,night,cloudy,262,normal
USER010,2025-11-13 21:36:24.102,18,5,night,rainy,241,anomalous
USER001,2024-01-10 20:52:32.692,-50,4,night,snowy,562,anomalous
USER002,2024-10-26 15:02:03.597,-40,6,evening,cloudy,472,anomalous
USER003,2025-08-05 09:00:20.860,26,2,afternoon,sunny,989,anomalous
USER004,2025-10-16 09:29:15.711,-41,4,afternoon,rainy,512,normal
USER005,2025-06-08 01:37:57.405,52,0,morning,rainy,956,normal
USER006,2025-06-12 12:28:30.505,51,4,evening,cloudy,241,normal
USER007,2025-10-30 08:34:23.586,50,4,afternoon,rainy,204,anomalous
USER008,2025-09-05 06:20:06.199,-49,5,morning,sunny,785,anomalous
USER009,2025-07-16 17:53:04.611,-50,3,night,snowy,150,anomalous
USER010,2024-03-30 20:04:43.118,-20,0,night,rainy,397,anomalous
USER001,2024-02-17 20:43:30.898,-50,0,night,rainy,734,normal
USER002,2025-01-05 12:09:42.988,9,0,evening,rainy,371,normal
USER003,2025-02-14 15:08:09.345,34,5,evening,snowy,249,normal
USER004,2025-05-15 04:52:23.282,-47,4,morning,rainy,947,anomalous
USER005,2024-06-13 06:23:44.745,12,4,morning,rainy,572,anomalous
USER006,2024-02-02 15:27:12.697,-37,5,evening,sunny,540,anomalous
USER007,2025-06-29 12:43:34.208,-40,0,evening,cloudy,461,normal
USER008,2025-07-28 18:24:21.300,-28,1,night,cloudy,611,anomalous
USER009,2024-07-25 01:28:26.703,56,4,morning,snowy,862,normal
USER010,2024-06-07 21:37:06.595,-18,6,night,sunny,162,anomalous
USER001,2024-01-08 00:23:58.636,46,1,morning,sunny,42,normal
USER002,2025-09-01 17:43:54.794,25,1,night,rainy,396,normal
USER003,2025-05-23 04:59:24.669,-39,5,morning,sunny,503,normal
USER004,2024-04-16 14:00:32.376,-46,2,evening,snowy,887,anomalous
USER005,2025-11-09 17:14:39.389,-31,0,night,cloudy,394,normal
USER006,2025-11-27 12:54:37.096,-17,4,evening,snowy,149,normal
USER007,2025-10-15 22:16:10.024,52,4,night,rainy,66,anomalous
USER008,2025-02-17 17:23:27.439,-44,1,night,rainy,587,anomalous
USER009,2024-08-20 04:24:02.114,59,2,morning,sunny,343,anomalous
USER010,2024-01-13 13:28:27.131,-48,6,evening,cloudy,665,anomalous
USER001,2025-02-28 22:55:32.187,44,6,night,snowy,357,normal
USER002,2025-03-18 00:23:41.550,6,2,morning,sunny,715,anomalous
USER003,2025-10-15 00:10:42.590,-21,3,morning,sunny,579,anomalous
USER004,2024-05-01 05:29:58.106,3,3,morning,sunny,832,anomalous
USER005,2024-01-07 11:25:27.137,20,0,afternoon,rainy,414,anomalous
USER006,2024-08-12 00:20:45.751,43,1,morning,rainy,770,normal
USER007,2024-10-10 09:32:05.546,55,4,afternoon,cloudy,692,anomalous
USER008,2025-05-27 09:27:18.136,-5,2,afternoon,sunny,608,normal
USER009,2024-11-26 15:21:08.153,39,2,evening,cloudy,912,anomalous
USER010,2025-09-11 20:47:07.343,52,5,night,rainy,909,anomalous
USER001,2025-01-14 04:43:42.301,3,2,morning,cloudy,975,normal
USER002,2025-07-09 09:06:39.529,42,3,afternoon,snowy,649,normal
USER003,2025-07-07 06:18:03.610,49,1,morning,sunny,891,normal
USER004,2025-07-05 03:48:19.136,10,6,morning,rainy,573,normal
USER005,2025-05-19 20:51:46.782,36,2,night,snowy,471,normal
USER006,2024-03-12 20:46:36.423,20,3,night,sunny,615,anomalous
USER007,2025-05-10 16:17:22.202,-6,6,evening,cloudy,952,normal
USER008,2025-01-05 23:27:56.190,6,1,night,cloudy,623,normal
USER009,2024-02-26 08:51:14.392,37,1,afternoon,rainy,629,normal
USER010,2024-07-11 10:47:03.247,35,4,afternoon,cloudy,104,anomalous
USER001,2025-09-01 15:26:18.378,20,1,evening,sunny,482,anomalous
USER002,2025-10-08 04:46:47.672,-13,3,morning,cloudy,290,anomalous
USER003,2025-08-07 05:32:33.990,37,4,morning,sunny,367,anomalous
USER004,2024-06-09 15:29:38.570,11,0,evening,rainy,217,normal
USER005,2025-04-27 17:04:03.190,59,0,night,cloudy,896,anomalous
USER006,2025-08-03 22:34:57.883,3,1,night,snowy,130,anomalous
USER007,2025-11-29 22:22:21.283,60,0,night,rainy,429,anomalous
USER008,2025-08-03 21:36:13.007,-3,1,night,snowy,59,normal
USER009,2025-09-04 04:29:47.013,9,4,morning,sunny,955,anomalous
USER010,2024-09-02 00:20:52.611,23,1,morning,rainy,467,normal
USER001,2025-02-04 00:09:27.384,-21,2,morning,snowy,629,anomalous
USER002,2025-10-16 02:45:43.742,51,4,morning,rainy,907,anomalous
USER003,2024-12-04 22:47:28.998,56,4,night,rainy,409,anomalous
USER004,2025-10-31 20:07:30.235,-10,6,night,sunny,109,anomalous
USER005,2025-05-25 05:05:59.704,-49,0,morning,cloudy,259,normal
USER006,2025-10-15 05:42:11.198,-21,3,morning,snowy,100,normal
USER007,2024-04-30 17:32:06.327,10,2,night,snowy,228,anomalous
USER008,2025-11-12 10:57:24.844,28,3,afternoon,rainy,875,normal
USER009,2024-12-21 16:57:36.077,38,6,night,sunny,204,normal
USER010,2024-05-26 03:29:37.949,-6,0,morning,snowy,94,normal
USER001,2024-02-21 20:14:04.049,-21,4,night,sunny,283,anomalous
USER002,2024-07-12 04:29:04.250,15,5,morning,cloudy,913,anomalous
USER003,2024-09-18 12:05:10.291,-31,3,evening,rainy,925,normal
USER004,2024-09-10 16:32:58.520,-19,2,night,snowy,794,anomalous
USER005,2025-12-02 19:55:13.444,26,3,night,rainy,73,anomalous
USER006,2024-02-19 11:34:05.426,32,1,evening,sunny,734,normal
USER007,2024-10-10 10:05:48.230,31,4,afternoon,snowy,324,anomalous
USER008,2025-07-03 20:59:13.503,-19,5,night,snowy,326,normal
USER009,2024-02-17 23:20:45.524,12,0,night,snowy,543,anomalous
USER010,2025-10-23 22:12:04.257,-46,5,night,rainy,868,anomalous
USER001,2024-10-30 05:37:54.579,13,3,morning,cloudy,751,normal
USER002,2025-03-18 15:43:55.884,12,2,evening,snowy,407,anomalous
USER003,2024-10-18 20:11:59.326,-42,6,night,sunny,123,anomalous
USER004,2025-08-27 20:51:49.148,-32,4,night,cloudy,267,anomalous
USER005,2025-11-02 11:54:23.279,23,0,evening,cloudy,183,anomalous
USER006,2025-11-01 17:03:19.929,30,6,night,sunny,463,normal
USER007,2024-03-08 15:04:34.373,2,5,evening,rainy,743,normal
USER008,2024-03-30 13:21:56.162,-7,6,evening,sunny,349,anomalous
USER009,2025-03-28 04:50:57.047,-29,5,morning,rainy,137,anomalous
USER010,2025-11-24 03:23:13.263,50,1,morning,sunny,442,normal
USER001,2024-02-19 18:55:42.293,-31,2,night,cloudy,311,anomalous
USER002,2025-05-10 07:39:32.826,22,6,afternoon,cloudy,834,anomalous
USER003,2024-04-19 21:59:43.555,-41,6,night,sunny,86,anomalous
USER004,2025-05-11 23:29:32.886,45,1,night,cloudy,459,anomalous
USER005,2025-01-28 16:14:27.175,-7,2,evening,rainy,707,normal
USER006,2024-01-04 11:21:40.091,10,4,afternoon,cloudy,532,anomalous
USER007,2025-08-25 19:44:43.295,46,2,night,rainy,34,normal
USER008,2024-01-08 04:10:36.718,-21,1,morning,sunny,643,normal
USER009,2024-01-17 12:39:34.920,49,3,evening,snowy,905,anomalous
USER010,2024-11-27 18:36:20.126,-2,4,night,rainy,357,normal
USER001,2024-04-06 20:11:23.242,4,0,night,sunny,252,normal
USER002,2025-12-11 09:01:07.806,50,4,afternoon,cloudy,712,normal
USER003,2025-06-11 04:51:24.560,42,3,morning,sunny,78,normal
USER004,2024-06-28 10:36:13.600,-38,5,afternoon,snowy,262,normal
USER005,2024-07-27 02:36:51.363,-18,6,morning,snowy,725,anomalous
USER006,2025-12-16 13:58:56.929,7,2,evening,sunny,408,normal
USER007,2025-12-05 04:04:55.466,54,5,morning,cloudy,858,normal
USER008,2024-06-10 05:04:45.045,37,1,morning,snowy,84,normal
USER009,2024-04-23 09:25:53.529,-36,2,afternoon,sunny,564,normal
USER010,2025-04-27 20:56:50.163,-49,1,night,cloudy,738,normal
USER001,2025-02-19 19:33:12.788,-30,4,night,sunny,133,anomalous
USER002,2025-10-20 22:11:05.539,42,2,night,sunny,721,anomalous
USER003,2025-12-02 07:40:35.004,15,2,afternoon,rainy,970,anomalous
USER004,2025-10-27 16:10:26.102,43,1,evening,snowy,908,normal
USER005,2025-09-11 08:59:46.705,19,4,afternoon,cloudy,133,normal
USER006,2024-08-04 14:40:44.907,45,0,evening,sunny,574,normal
USER007,2024-03-28 20:16:03.518,-42,5,night,sunny,500,anomalous
USER008,2025-09-12 16:43:12.913,55,5,night,rainy,233,normal
USER009,2025-05-24 15:16:11.727,32,6,evening,cloudy,568,anomalous
USER010,2024-09-12 00:37:00.727,-32,4,morning,cloudy,665,anomalous
USER001,2025-11-08 09:58:27.780,10,6,afternoon,snowy,523,normal
USER002,2025-02-09 04:33:15.616,35,0,morning,rainy,391,anomalous
USER003,2025-01-13 02:27:16.109,22,1,morning,snowy,835,normal
USER004,2025-11-13 01:14:28.714,-33,4,morning,sunny,187,anomalous
USER005,2025-09-11 04:02:55.339,-18,4,morning,sunny,324,normal
USER006,2024-04-15 20:31:40.013,-2,2,night,snowy,201,normal
USER007,2025-01-24 14:12:13.251,37,5,evening,rainy,728,anomalous
USER008,2024-01-04 11:15:32.068,-12,4,afternoon,snowy,45,anomalous
USER009,2024-08-28 01:13:59.150,23,3,morning,sunny,156,normal
USER010,2025-01-02 16:39:13.422,27,4,night,rainy,935,anomalous
USER001,2024-09-16 11:51:49.662,-14,1,evening,rainy,902,normal
USER002,2024-04-02 03:47:58.608,-17,2,morning,cloudy,249,anomalous
USER003,2025-02-21 07:45:44.225,-21,5,afternoon,rainy,933,anomalous
USER004,2025-08-19 16:54:35.880,47,2,night,sunny,917,normal
USER005,2024-04-03 12:43:45.601,42,3,evening,sunny,101,anomalous
USER006,2025-06-22 18:10:17.480,38,0,night,sunny,611,normal
USER007,2025-02-11 08:10:09.347,-37,2,afternoon,cloudy,345,anomalous
USER008,2024-09-01 06:07:37.158,54,0,morning,rainy,456,normal
USER009,2024-08-25 09:21:22.061,-1,0,afternoon,sunny,325,anomalous
USER010,2025-01-15 09:23:22.069,-41,3,afternoon,cloudy,50,anomalous
USER001,2024-11-01 16:47:16.678,-44,5,night,cloudy,28,normal
USER002,2025-02-09 06:16:07.271,-10,0,morning,cloudy,223,anomalous
USER003,2025-12-14 11:18:57.723,52,0,afternoon,rainy,694,anomalous
USER004,2024-04-17 15:20:48.944,-48,3,evening,rainy,839,anomalous
USER005,2024-06-22 22:45:49.992,-19,0,night,sunny,736,anomalous
USER006,2024-12-19 15:50:08.342,7,4,evening,rainy,169,normal
USER007,2025-08-06 07:38:01.267,-30,3,afternoon,sunny,831,normal
USER008,2024-05-22 19:54:04.168,-29,4,night,snowy,30,normal
USER009,2025-01-03 00:47:50.908,10,5,morning,cloudy,76,normal
USER010,2024-11-08 14:37:24.630,-22,5,evening,sunny,268,anomalous
USER001,2025-08-07 21:22:13.532,3,5,night,cloudy,678,normal
USER002,2024-01-28 14:16:32.585,-4,0,evening,snowy,623,normal
USER003,2025-04-27 06:01:33.844,60,0,morning,sunny,606,anomalous
USER004,2025-07-21 15:29:20.706,-9,1,evening,rainy,176,normal
USER005,2025-10-27 03:52:27.208,-10,1,morning,rainy,119,normal
USER006,2024-05-18 14:32:01.134,38,6,evening,sunny,211,normal
USER007,2025-11-04 12:42:06.523,-7,2,evening,snowy,683,anomalous
USER008,2024-08-26 23:37:04.382,20,2,morning,snowy,581,normal
USER009,2025-12-27 09:45:55.320,58,6,afternoon,rainy,236,anomalous
USER010,2025-04-23 21:10:08.777,59,4,night,cloudy,56,anomalous
USER001,2025-11-12 02:38:27.175,-17,3,morning,cloudy,932,anomalous
USER002,2024-09-27 08:52:31.844,51,5,afternoon,rainy,632,anomalous
USER003,2025-01-23 17:21:09.914,-34,4,night,snowy,209,normal
USER004,2024-06-03 10:00:22.865,34,1,afternoon,cloudy,861,normal
USER005,2024-10-15 18:51:42.133,-1,3,night,cloudy,25,normal
USER006,2025-05-07 23:44:19.128,-24,4,morning,snowy,574,normal
USER007,2025-02-28 05:48:09.846,4,5,morning,cloudy,118,normal
USER008,2025-03-06 13:21:01.322,-13,4,evening,snowy,116,anomalous
USER009,2024-10-03 13:16:16.177,-1,4,evening,snowy,229,normal
USER010,2024-05-21 13:49:06.781,12,2,evening,sunny,851,anomalous
USER001,2025-05-18 14:58:09.991,-3,0,evening,rainy,952,normal
USER002,2024-10-28 10:04:05.938,37,1,afternoon,snowy,572,anomalous
USER003,2024-12-26 05:50:26.172,53,4,morning,rainy,561,anomalous
USER004,2024-03-14 02:52:08.160,11,4,morning,rainy,580,anomalous
USER005,2025-04-10 12:35:22.783,-28,4,evening,sunny,621,anomalous
USER006,2025-08-25 19:48:22.173,-49,2,night,rainy,169,normal
USER007,2024-01-01 19:07:12.732,44,2,night,rainy,285,normal
USER008,2025-09-26 02:37:33.592,24,5,morning,sunny,656,normal
USER009,2025-04-20 11:04:41.723,-50,0,afternoon,rainy,925,normal
USER010,2024-01-16 00:02:29.937,-50,2,morning,sunny,391,normal
USER001,2024-06-15 06:19:21.757,4,6,morning,sunny,85,anomalous
USER002,2025-03-26 01:46:51.168,-15,3,morning,sunny,31,normal
USER003,2024-10-27 21:24:26.435,35,1,night,snowy,815,normal
USER004,2024-05-20 02:47:53.652,-41,1,morning,sunny,599,anomalous
USER005,2025-02-19 16:00:25.943,-39,3,evening,snowy,358,normal
USER006,2024-01-13 10:56:51.860,6,6,afternoon,sunny,431,normal
USER007,2024-09-14 01:26:06.242,-49,6,morning,snowy,762,anomalous
USER008,2024-04-24 19:22:37.529,-13,4,night,rainy,827,normal
USER009,2024-09-15 05:40:38.980,29,0,morning,sunny,503,normal
USER010,2025-01-14 10:48:30.570,-15,2,afternoon,rainy,47,normal
USER001,2024-05-28 19:07:00.263,25,3,night,cloudy,487,anomalous
USER002,2025-11-04 22:00:05.622,-33,3,night,cloudy,491,anomalous
USER003,2024-08-22 01:44:16.924,23,4,morning,sunny,166,normal
USER004,2025-08-10 10:43:28.525,-2,0,afternoon,cloudy,448,anomalous
USER005,2025-10-12 14:40:34.854,-42,0,evening,snowy,508,normal
USER006,2025-05-23 00:58:39.568,4,5,morning,snowy,923,normal
USER007,2025-05-03 10:03:03.150,12,6,afternoon,snowy,320,anomalous
USER008,2025-03-03 12:07:14.348,49,1,evening,cloudy,913,anomalous
USER009,2025-04-21 05:14:08.247,55,1,morning,sunny,240,normal
USER010,2025-05-13 07:18:57.934,28,2,afternoon,sunny,653,anomalous
USER001,2025-08-04 01:16:20.569,-42,1,morning,rainy,694,normal
USER002,2025-09-09 01:03:48.003,45,2,morning,snowy,651,normal
USER003,2025-06-01 16:50:18.828,5,0,night,rainy,862,normal
USER004,2025-11-24 02:42:21.673,37,1,morning,snowy,811,anomalous
USER005,2025-01-09 02:47:39.728,49,4,morning,cloudy,931,normal
USER006,2025-03-08 17:47:21.224,-49,6,night,sunny,358,normal
USER007,2025-10-05 23:08:10.046,17,1,night,sunny,772,anomalous
USER008,2024-05-28 18:01:07.509,20,2,night,sunny,718,normal
USER009,2025-02-26 22:21:22.427,4,4,night,snowy,10,normal
USER010,2025-06-10 21:56:13.872,-24,3,night,sunny,376,anomalous
USER001,2024-02-13 01:54:15.183,-17,2,morning,cloudy,595,normal
USER002,2024-01-24 04:20:35.877,13,3,morning,snowy,72,normal
USER003,2025-12-13 05:47:04.271,17,6,morning,snowy,970,normal
USER004,2025-01-13 23:31:05.482,-1,2,morning,snowy,826,anomalous
USER005,2025-10-15 09:21:47.557,59,3,afternoon,snowy,197,anomalous
USER006,2025-03-07 19:32:18.449,-30,6,night,cloudy,694,normal
USER007,2025-03-03 11:59:24.788,-16,1,evening,snowy,362,normal
USER008,2024-05-13 12:07:36.295,-47,1,evening,snowy,548,anomalous
USER009,2024-05-31 20:52:16.441,10,6,night,sunny,947,anomalous
USER010,2024-06-15 07:37:02.182,22,6,afternoon,snowy,925,normal
USER001,2024-09-01 08:19:06.281,-40,0,afternoon,snowy,241,normal
USER002,2025-02-23 23:40:20.851,-19,1,morning,cloudy,155,normal
USER003,2025-11-07 08:53:15.607,36,5,afternoon,cloudy,592,anomalous
USER004,2025-11-25 23:05:36.387,15,3,night,sunny,281,normal
USER005,2024-07-22 05:03:18.960,-44,1,morning,sunny,751,anomalous
USER006,2025-05-14 03:12:06.822,13,3,morning,cloudy,11,anomalous
USER007,2025-10-17 00:48:05.796,25,5,morning,rainy,79,normal
USER008,2024-06-23 00:56:22.811,41,0,morning,rainy,355,normal
USER009,2024-04-15 00:17:41.127,19,1,morning,rainy,928,normal
USER010,2024-06-13 16:23:02.565,10,4,evening,snowy,312,anomalous
USER001,2025-06-02 01:02:22.441,-42,1,morning,cloudy,653,normal
USER002,2024-01-26 03:23:22.783,49,5,morning,sunny,557,normal
USER003,2024-01-16 21:24:55.123,5,3,night,sunny,863,normal
USER004,2024-03-03 19:23:30.063,-37,1,night,snowy,186,normal
USER005,2025-07-26 21:09:30.608,-43,0,night,cloudy,544,normal
USER006,2025-03-21 22:27:41.067,37,6,night,rainy,1000,normal
USER007,2024-05-15 12:12:44.152,-40,3,evening,snowy,705,anomalous
USER008,2024-12-06 23:04:05.002,12,6,night,sunny,962,anomalous
USER009,2024-07-27 05:50:40.339,-17,6,morning,sunny,326,normal
USER010,2025-11-18 02:23:00.169,14,2,morning,snowy,352,normal
USER001,2025-09-20 23:06:04.659,56,0,night,snowy,665,normal
USER002,2025-04-25 08:40:18.354,53,5,afternoon,cloudy,323,anomalous
USER003,2024-10-21 23:46:35.270,39,2,morning,rainy,487,anomalous
USER004,2025-01-17 01:20:56.433,-42,5,morning,snowy,236,normal
USER005,2025-02-18 20:51:36.347,-18,3,night,cloudy,963,anomalous
USER006,2024-07-14 20:25:47.215,3,1,night,cloudy,989,anomalous
USER007,2024-07-09 00:41:56.050,13,2,morning,snowy,779,normal
USER008,2025-05-08 18:30:37.587,36,5,night,sunny,574,normal
USER009,2024-03-02 04:03:17.324,2,6,morning,rainy,342,anomalous
USER010,2025-03-06 16:30:42.152,36,4,night,cloudy,441,anomalous
USER001,2024-09-11 19:05:31.117,56,4,night,cloudy,276,anomalous
USER002,2025-04-03 07:24:26.594,38,4,afternoon,sunny,668,anomalous
USER003,2024-04-20 03:54:34.964,17,6,morning,snowy,831,normal
USER004,2024-01-31 11:58:42.794,59,3,evening,cloudy,614,normal
USER005,2024-05-06 14:38:28.198,-47,1,evening,rainy,316,anomalous
USER006,2024-05-08 00:24:42.825,-13,3,morning,snowy,174,normal
USER007,2025-05-20 17:14:57.511,-8,2,night,snowy,564,normal
USER008,2024-04-03 09:36:11.687,-48,3,afternoon,rainy,561,normal
USER009,2025-04-09 11:30:28.732,5,3,evening,rainy,940,normal
USER010,2024-05-02 23:28:35.115,16,5,night,cloudy,945,anomalous
USER001,2024-07-26 15:40:50.833,45,5,evening,rainy,477,normal
USER002,2025-10-25 05:39:24.858,3,6,morning,snowy,789,anomalous
USER003,2024-03-10 22:47:13.945,45,1,night,snowy,450,anomalous
USER004,2025-06-09 12:35:48.594,14,1,evening,cloudy,481,anomalous
USER005,2024-11-16 05:01:43.570,-29,6,morning,snowy,730,anomalous
USER006,2024-02-24 00:38:56.348,-47,6,morning,snowy,507,anomalous
USER007,2025-05-14 21:28:47.179,-27,4,night,snowy,816,normal
USER008,2024-04-12 10:39:22.133,54,5,afternoon,snowy,205,normal
USER009,2025-09-09 12:18:13.753,-50,2,evening,sunny,657,normal
USER010,2025-07-05 18:24:32.091,-1,6,night,sunny,539,normal
USER001,2025-05-12 12:48:52.742,30,1,evening,snowy,812,normal
USER002,2025-02-15 17:28:42.139,-45,6,night,snowy,129,normal
USER003,2024-01-14 05:19:34.693,60,0,morning,rainy,74,anomalous
USER004,2025-07-11 15:19:11.485,52,5,evening,sunny,930,anomalous
USER005,2024-01-04 08:27:19.949,43,4,afternoon,cloudy,697,normal
USER006,2024-05-08 03:20:38.111,-16,3,morning,rainy,333,anomalous
USER007,2025-07-13 22:15:30.731,-11,1,night,sunny,870,anomalous
USER008,2025-03-16 23:23:20.820,-26,1,night,snowy,603,normal
USER009,2024-05-09 13:09:33.846,-37,4,evening,sunny,249,normal
USER010,2025-05-21 19:24:29.249,1,4,night,snowy,536,normal
USER001,2025-04-10 21:21:30.902,43,5,night,rainy,406,anomalous
USER002,2024-05-27 02:31:07.677,-20,1,morning,cloudy,14,normal
USER003,2025-03-13 08:33:06.434,16,4,afternoon,rainy,429,normal
USER004,2024-06-22 15:30:59.147,-10,6,evening,snowy,62,normal
USER005,2025-03-03 07:53:30.350,-2,1,afternoon,cloudy,472,anomalous
USER006,2025-08-12 11:34:29.272,-8,2,evening,snowy,715,normal
USER007,2024-07-08 11:22:00.714,-38,1,afternoon,cloudy,643,normal
USER008,2024-12-04 16:20:28.303,14,3,evening,rainy,929,normal
USER009,2025-10-21 02:43:19.533,-2,2,morning,rainy,453,normal
USER010,2025-06-10 15:30:03.463,8,2,evening,rainy,683,normal
USER001,2024-07-05 16:47:22.214,16,5,night,snowy,666,anomalous
USER002,2025-11-08 21:54:12.981,23,0,night,rainy,60,anomalous
USER003,2025-11-13 12:47:28.823,3,4,evening,cloudy,372,anomalous
USER004,2024-04-21 08:53:09.811,7,0,afternoon,sunny,173,normal
USER005,2024-12-17 13:37:56.395,6,2,evening,rainy,593,normal
USER006,2025-06-07 13:20:12.134,-14,6,evening,snowy,253,anomalous
USER007,2025-05-01 14:06:05.990,-30,4,evening,cloudy,651,anomalous
USER008,2025-03-16 10:30:03.932,-37,0,afternoon,sunny,574,normal
USER009,2025-05-18 09:07:56.956,47,0,afternoon,cloudy,143,anomalous
USER010,2024-02-20 04:23:54.640,42,2,morning,rainy,970,anomalous
USER001,2025-10-03 07:38:45.800,5,5,afternoon,rainy,893,anomalous
USER002,2025-01-15 07:58:46.583,53,3,afternoon,rainy,507,normal
USER003,2024-05-01 08:01:39.283,-39,3,afternoon,sunny,586,normal
USER004,2025-05-03 03:44:11.420,-9,6,morning,rainy,178,anomalous
USER005,2024-09-17 05:24:16.154,-33,2,morning,sunny,86,normal
USER006,2024-05-14 00:26:15.551,56,2,morning,snowy,353,normal
USER007,2025-04-25 02:14:33.012,35,5,morning,cloudy,837,anomalous
USER008,2024-02-01 12:36:58.448,-29,4,evening,sunny,737,normal
USER009,2025-08-17 11:47:20.505,9,0,evening,rainy,179,anomalous
USER010,2025-05-14 23:12:42.190,-28,4,night,sunny,941,anomalous
USER001,2024-08-11 14:29:22.491,-42,0,evening,sunny,172,normal
USER002,2024-09-19 23:04:34.862,60,5,night,rainy,538,normal
USER003,2024-02-02 02:10:19.341,-15,5,morning,snowy,593,normal
USER004,2024-02-28 18:32:48.607,14,4,night,rainy,456,anomalous
USER005,2024-09-15 17:12:17.520,35,0,night,sunny,978,anomalous
USER006,2025-09-04 19:23:09.129,-10,5,night,rainy,611,normal
USER007,2024-09-02 11:33:14.289,-1,1,evening,sunny,902,normal
USER008,2024-07-01 04:39:30.511,56,1,morning,rainy,333,normal
USER009,2025-06-07 18:43:05.141,44,0,night,cloudy,31,anomalous
USER010,2024-09-19 20:16:32.864,-28,5,night,snowy,65,normal
USER001,2025-03-22 13:13:38.315,58,6,evening,snowy,904,normal
USER002,2025-07-27 14:18:17.813,-15,0,evening,cloudy,880,anomalous
USER003,2024-10-15 05:42:43.984,38,2,morning,rainy,752,normal
USER004,2024-10-25 16:31:47.695,34,5,night,sunny,643,anomalous
USER005,2024-04-26 15:39:12.276,47,5,evening,cloudy,896,anomalous
USER006,2025-04-11 04:47:21.464,1,5,morning,rainy,153,normal
USER007,2024-03-08 13:30:57.412,-34,5,evening,snowy,831,anomalous
USER008,2024-10-29 06:02:44.416,18,2,morning,sunny,117,anomalous
USER009,2024-04-05 06:46:26.375,-8,5,afternoon,sunny,147,anomalous
USER010,2025-04-19 09:39:10.680,-16,6,afternoon,snowy,197,normal
USER001,2025-10-09 21:45:58.805,47,5,night,rainy,20,anomalous
USER002,2024-06-03 20:22:24.224,30,2,night,snowy,877,normal
USER003,2024-02-10 10:28:38.869,18,6,afternoon,cloudy,632,normal
USER004,2024-03-18 11:12:05.712,21,1,afternoon,cloudy,868,anomalous
USER005,2024-10-02 05:59:43.805,42,3,morning,sunny,46,normal
USER006,2024-04-08 03:37:29.624,16,1,morning,rainy,520,normal
USER007,2024-08-04 01:21:03.674,-44,0,morning,snowy,664,anomalous
USER008,2024-12-02 07:14:00.678,59,1,afternoon,rainy,40,anomalous
USER009,2025-10-17 04:18:11.278,-45,5,morning,cloudy,460,anomalous
USER010,2025-09-22 13:02:51.953,-15,1,evening,snowy,661,normal
USER001,2025-10-31 15:54:57.558,19,5,evening,rainy,645,normal
USER002,2024-12-19 12:49:28.076,-25,4,evening,sunny,192,normal
USER003,2025-05-20 05:53:43.550,46,2,morning,rainy,804,anomalous
USER004,2025-11-12 10:49:24.724,-25,3,afternoon,snowy,469,anomalous
USER005,2025-09-20 02:07:46.468,-16,6,morning,cloudy,645,normal
USER006,2024-08-14 22:52:14.997,40,4,night,cloudy,945,anomalous
USER007,2025-09-24 19:43:06.919,55,4,night,cloudy,439,anomalous
USER008,2025-06-01 09:12:58.874,-7,0,afternoon,snowy,816,anomalous
USER009,2025-04-28 18:48:33.045,37,2,night,sunny,358,normal
USER010,2025-01-26 04:55:58.831,-49,0,morning,sunny,14,normal
USER001,2024-10-13 22:05:56.314,40,1,night,rainy,21,normal
USER002,2025-02-24 22:30:56.984,35,2,night,cloudy,602,anomalous
USER003,2025-03-22 23:10:58.019,11,0,night,sunny,552,normal
USER004,2024-01-01 12:19:49.491,2,1,evening,cloudy,258,anomalous
USER005,2024-07-13 21:52:46.080,-48,0,night,snowy,641,normal
USER006,2024-04-21 06:06:09.977,8,0,morning,snowy,253,normal
USER007,2025-07-22 05:58:35.824,-28,2,morning,sunny,663,anomalous
USER008,2024-02-08 15:43:03.518,-39,4,evening,rainy,663,normal
USER009,2025-12-26 16:27:58.184,53,5,evening,sunny,887,anomalous
USER010,2024-12-10 17:25:17.506,58,2,night,sunny,186,anomalous
USER001,2024-02-04 18:27:26.726,24,0,night,cloudy,456,normal
USER002,2024-10-20 03:20:05.424,4,0,morning,rainy,873,anomalous
USER003,2025-08-20 07:58:26.770,-18,3,afternoon,rainy,549,normal
USER004,2025-11-15 22:47:12.297,-16,0,night,sunny,859,anomalous
USER005,2025-02-04 04:40:02.910,-43,2,morning,rainy,344,normal
USER006,2024-06-14 18:17:11.499,40,5,night,snowy,294,anomalous
USER007,2024-05-17 18:39:43.130,-39,6,night,sunny,681,normal
USER008,2024-08-29 13:54:06.337,-2,4,evening,rainy,428,normal
USER009,2025-06-26 22:32:44.142,11,5,night,cloudy,224,anomalous
USER010,2025-11-13 03:10:18.027,13,4,morning,cloudy,128,normal
USER001,2024-07-08 14:32:59.909,15,1,evening,snowy,959,anomalous
USER002,2024-08-18 05:44:32.213,9,0,morning,snowy,404,normal
USER003,2025-09-26 07:07:14.155,-28,5,afternoon,sunny,319,normal
USER004,2025-03-20 23:04:15.614,-11,5,night,snowy,444,normal
USER005,2024-10-03 08:16:22.952,-45,4,afternoon,rainy,977,anomalous
USER006,2024-08-06 09:58:09.042,-39,2,afternoon,cloudy,53,normal
USER007,2025-06-28 06:21:28.244,-5,6,morning,snowy,279,normal
