user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER037,2025-02-25 02:33:10.481,36,6,afternoon,sunny,548,normal
USER029,2024-01-08 01:28:43.600,7,0,afternoon,rainy,426,normal
USER014,2024-11-28 23:00:57.132,4,1,morning,snowy,565,normal
USER015,2024-01-25 17:21:29.786,5,2,evening,rainy,51,normal
USER003,2024-04-06 00:07:21.607,6,4,night,rainy,68,normal
USER006,2024-07-20 11:49:22.728,4,0,evening,snowy,240,anomalous
USER022,2024-05-13 08:20:37.822,6,1,night,rainy,111,normal
USER013,2024-02-01 05:40:06.257,25,3,evening,cloudy,115,normal
USER027,2024-03-11 09:36:42.357,37,4,afternoon,sunny,564,normal
USER015,2024-07-31 16:10:59.328,14,3,morning,rainy,551,anomalous
USER027,2025-08-16 17:53:02.448,15,4,night,sunny,182,normal
USER015,2025-10-24 02:55:10.931,29,3,morning,cloudy,398,normal
USER040,2024-06-17 19:15:49.073,19,3,night,sunny,140,normal
USER008,2025-04-08 15:10:05.142,16,1,evening,sunny,204,normal
USER019,2025-03-15 20:24:36.928,23,1,afternoon,cloudy,477,normal
USER004,2025-02-13 02:28:52.413,8,0,evening,rainy,61,normal
USER038,2025-08-16 01:03:35.578,16,0,night,cloudy,162,normal
USER041,2025-12-25 15:45:08.493,36,3,night,sunny,153,normal
USER040,2024-04-17 04:11:22.937,18,0,evening,cloudy,137,normal
USER012,2024-06-07 21:38:36.494,33,6,evening,sunny,228,normal
USER038,2025-04-18 05:20:12.783,24,2,evening,sunny,110,normal
USER048,2024-05-03 10:51:02.383,26,1,evening,sunny,55,normal
USER006,2024-05-22 20:35:38.528,26,2,morning,cloudy,577,normal
USER031,2024-05-14 16:27:41.635,2,6,morning,snowy,485,normal
USER031,2024-12-13 10:35:44.209,17,6,evening,rainy,137,anomalous
USER030,2024-05-04 07:40:01.137,1,4,morning,snowy,240,anomalous
USER046,2024-09-29 06:18:22.524,27,2,morning,sunny,579,normal
USER021,2025-05-25 05:50:40.091,4,5,morning,snowy,358,normal
USER041,2024-12-15 02:28:35.239,11,4,night,cloudy,194,normal
USER009,2025-02-03 23:57:09.567,25,6,morning,cloudy,432,normal
USER049,2024-04-11 12:56:19.145,12,4,night,rainy,55,normal
USER016,2024-07-09 04:45:29.640,4,2,afternoon,snowy,411,normal
USER035,2025-12-21 22:24:42.595,15,5,morning,rainy,266,anomalous
USER027,2024-01-28 01:48:17.461,3,5,night,snowy,242,anomalous
USER036,2024-03-20 14:21:12.707,5,2,night,rainy,220,anomalous
USER032,2025-07-19 12:23:36.712,15,3,afternoon,cloudy,324,normal
USER005,2024-04-03 05:34:45.211,11,1,afternoon,cloudy,278,normal
USER047,2024-01-28 19:39:20.087,14,4,morning,cloudy,414,normal
USER032,2024-09-23 10:05:43.091,12,1,evening,rainy,181,anomalous
USER025,2024-09-06 00:49:34.341,7,4,afternoon,snowy,401,normal
USER002,2024-11-26 05:15:24.740,13,6,night,rainy,172,normal
USER017,2025-02-14 15:15:45.663,14,3,afternoon,cloudy,366,normal
USER037,2025-11-29 04:32:31.317,10,1,night,cloudy,72,normal
USER025,2025-09-08 06:54:12.833,5,5,afternoon,rainy,384,normal
USER018,2025-01-12 14:26:08.641,2,5,evening,snowy,136,normal
USER041,2024-08-10 22:54:53.492,10,6,evening,rainy,226,anomalous
USER030,2024-10-14 00:12:26.836,21,0,evening,cloudy,195,normal
USER042,2024-09-23 09:52:02.138,25,1,morning,cloudy,517,normal
USER010,2025-02-13 09:09:36.933,18,6,afternoon,sunny,298,normal
USER026,2025-06-09 11:15:37.727,16,2,night,sunny,96,normal
USER049,2025-05-12 07:00:17.859,26,6,morning,sunny,545,normal
USER044,2024-09-25 16:19:59.837,16,2,night,rainy,75,normal
USER012,2025-06-05 18:38:04.283,21,0,evening,cloudy,140,normal
USER043,2024-12-03 02:44:07.217,13,2,evening,rainy,95,anomalous
USER044,2025-10-15 19:46:52.226,1,2,afternoon,snowy,432,normal
USER049,2024-04-11 09:18:10.912,17,2,afternoon,sunny,533,normal
USER023,2025-03-05 20:04:15.309,18,4,morning,cloudy,400,normal
USER024,2025-08-16 01:12:37.463,21,5,evening,cloudy,128,normal
USER010,2024-05-23 23:44:37.360,8,0,afternoon,rainy,363,anomalous
USER031,2024-09-24 16:12:12.867,25,1,night,sunny,130,normal
USER016,2024-07-22 01:10:35.221,8,0,morning,snowy,291,anomalous
USER037,2025-08-28 06:35:11.138,19,2,morning,cloudy,483,anomalous
USER007,2025-01-13 16:59:41.777,1,6,afternoon,snowy,568,normal
USER028,2025-09-04 06:13:35.905,19,1,evening,rainy,183,normal
USER033,2025-05-17 11:15:10.349,15,3,afternoon,rainy,335,normal
USER029,2025-09-27 09:34:00.163,20,6,morning,sunny,417,normal
USER035,2025-10-14 12:29:11.291,16,5,morning,cloudy,277,normal
USER029,2025-08-29 20:13:04.907,37,2,morning,sunny,343,normal
USER041,2025-06-27 23:21:54.003,7,3,morning,snowy,417,normal
USER008,2024-01-10 14:37:22.488,41,1,evening,sunny,108,normal
USER015,2024-11-25 21:58:34.025,10,4,morning,snowy,578,anomalous
USER039,2024-12-20 05:59:42.644,7,4,afternoon,snowy,249,anomalous
USER008,2024-11-06 13:55:50.119,42,3,night,sunny,64,normal
USER025,2024-02-07 01:51:28.794,17,4,afternoon,rainy,385,normal
USER036,2025-03-25 12:36:58.701,24,1,afternoon,sunny,600,normal
USER008,2024-08-24 10:54:56.732,8,1,night,rainy,68,normal
USER036,2024-11-23 10:02:04.454,14,3,morning,rainy,452,normal
USER005,2024-08-07 07:56:34.528,18,1,morning,rainy,573,anomalous
USER032,2024-06-16 15:48:19.698,15,2,night,rainy,245,normal
USER047,2025-04-04 22:54:06.196,17,4,morning,rainy,250,normal
USER026,2025-06-19 10:28:07.767,27,5,morning,cloudy,426,normal
USER011,2025-08-12 18:27:15.046,3,3,evening,snowy,61,normal
USER003,2024-03-16 09:35:06.524,6,0,afternoon,rainy,457,anomalous
USER048,2025-06-09 01:01:50.380,10,1,night,rainy,173,normal
USER019,2025-09-20 16:40:25.404,28,5,morning,cloudy,495,normal
USER031,2024-04-12 07:15:29.416,9,2,morning,snowy,544,normal
USER022,2025-01-11 01:10:19.500,8,2,night,snowy,178,normal
USER024,2024-07-03 20:08:18.314,6,4,evening,snowy,232,normal
USER010,2024-06-15 21:23:11.607,17,4,afternoon,cloudy,205,normal
USER050,2024-09-03 22:41:53.119,17,6,afternoon,sunny,445,normal
USER044,2025-11-29 12:06:16.177,17,1,morning,rainy,577,normal
USER015,2025-07-21 03:30:23.821,19,3,evening,rainy,51,anomalous
USER042,2024-04-18 08:42:00.981,22,1,morning,cloudy,424,normal
USER004,2025-03-11 09:44:05.529,16,5,night,sunny,189,normal
USER023,2024-01-08 00:09:53.354,16,4,afternoon,sunny,432,normal
USER011,2024-10-23 12:31:52.849,14,5,afternoon,cloudy,370,normal
USER029,2024-08-20 16:07:51.158,18,2,night,rainy,185,anomalous
USER017,2025-01-27 19:06:03.637,13,1,morning,rainy,272,normal
USER030,2025-11-09 17:36:34.245,29,2,morning,cloudy,525,normal
USER001,2025-10-02 05:48:54.571,16,1,night,rainy,50,normal
USER040,2025-12-26 22:32:59.467,18,3,night,rainy,182,anomalous
USER030,2025-10-03 11:51:02.034,7,3,afternoon,rainy,425,anomalous
USER046,2024-06-22 12:25:52.770,44,6,night,sunny,163,normal
USER022,2024-02-11 10:46:19.618,30,0,evening,sunny,95,normal
USER010,2024-09-21 10:12:54.680,29,4,afternoon,cloudy,515,normal
USER045,2025-01-20 18:06:54.031,25,0,night,cloudy,78,normal
USER008,2024-09-22 02:12:00.668,24,2,evening,cloudy,241,normal
USER007,2024-10-18 12:37:03.492,6,6,morning,rainy,289,normal
USER050,2025-03-24 03:42:13.652,10,4,night,cloudy,55,normal
USER025,2025-06-27 13:38:33.279,13,1,morning,cloudy,567,normal
USER030,2024-05-16 08:22:06.036,26,2,morning,sunny,497,normal
USER005,2025-06-09 22:57:43.142,7,6,evening,rainy,215,anomalous
USER030,2025-05-16 19:00:29.631,16,4,night,cloudy,187,normal
USER016,2025-08-29 11:59:00.941,4,2,afternoon,snowy,215,anomalous
USER006,2024-07-26 23:26:25.775,25,1,afternoon,sunny,522,normal
USER006,2024-11-02 22:09:29.658,15,4,afternoon,rainy,540,normal
USER048,2024-06-08 17:45:56.873,19,0,night,rainy,218,normal
USER032,2024-01-31 13:37:29.282,38,3,night,sunny,84,normal
USER037,2025-08-05 10:45:48.028,11,5,afternoon,rainy,534,normal
USER030,2024-04-29 16:06:13.007,36,2,night,sunny,237,normal
USER015,2025-12-30 18:23:37.615,15,6,afternoon,sunny,311,normal
USER019,2025-11-22 09:34:24.063,7,5,evening,rainy,226,normal
USER025,2024-07-24 05:57:09.074,22,1,night,cloudy,209,normal
USER035,2025-11-07 12:06:22.493,13,2,evening,rainy,91,normal
USER007,2025-07-04 23:57:45.362,4,5,morning,snowy,573,normal
USER022,2025-12-06 23:10:48.149,16,1,night,rainy,199,normal
USER022,2024-02-11 00:14:55.543,5,0,morning,snowy,355,normal
USER012,2025-07-25 08:38:35.760,10,0,afternoon,cloudy,358,normal
USER005,2024-07-04 11:11:46.214,27,1,evening,cloudy,101,normal
USER036,2024-08-07 17:28:09.501,35,3,evening,sunny,123,normal
USER049,2024-04-26 14:23:17.623,34,2,afternoon,sunny,564,normal
USER027,2024-09-11 23:41:10.419,32,1,night,sunny,96,normal
USER002,2025-07-05 13:01:15.316,35,5,afternoon,sunny,453,anomalous
USER012,2024-04-18 05:40:08.506,18,3,evening,sunny,182,normal
USER007,2025-11-28 02:19:37.847,25,2,evening,cloudy,53,normal
USER029,2024-08-05 17:48:06.787,43,1,morning,sunny,508,anomalous
USER017,2024-05-01 05:40:13.525,8,1,evening,snowy,66,normal
USER035,2025-02-19 12:48:06.411,12,1,morning,rainy,458,normal
USER004,2024-03-27 15:05:17.371,29,0,evening,cloudy,225,anomalous
USER015,2025-10-26 15:16:20.462,11,5,morning,rainy,514,normal
USER021,2024-01-18 04:35:09.798,26,4,morning,sunny,469,normal
USER035,2024-09-25 10:32:02.760,13,2,afternoon,cloudy,383,normal
USER019,2025-02-25 00:10:08.119,26,6,afternoon,cloudy,534,anomalous
USER008,2024-07-24 20:55:46.823,16,4,afternoon,sunny,351,normal
USER042,2025-04-17 02:10:10.353,17,0,evening,sunny,132,normal
USER037,2025-09-16 11:39:17.538,7,4,morning,snowy,600,normal
USER032,2025-11-24 16:04:42.451,37,3,evening,sunny,65,normal
USER007,2024-11-01 14:42:59.997,8,4,afternoon,snowy,226,normal
USER040,2024-05-29 16:24:27.480,19,3,afternoon,rainy,421,normal
USER003,2024-08-26 18:56:33.393,25,0,afternoon,cloudy,350,normal
USER045,2024-01-24 08:52:09.586,4,2,afternoon,snowy,269,anomalous
USER037,2025-08-03 22:24:38.596,6,5,morning,snowy,581,normal
USER007,2024-10-13 10:47:23.222,13,1,night,cloudy,190,normal
USER005,2025-05-30 05:27:19.507,6,4,afternoon,rainy,220,normal
USER031,2024-03-12 04:22:59.971,10,0,morning,snowy,600,anomalous
USER017,2025-10-05 08:57:16.072,18,5,evening,rainy,88,anomalous
USER003,2024-02-24 04:31:46.088,8,4,night,snowy,96,anomalous
USER026,2024-12-02 09:46:09.260,13,6,night,rainy,160,normal
USER032,2024-03-03 13:17:02.408,5,6,evening,snowy,232,normal
USER041,2024-08-04 22:52:18.728,12,0,afternoon,cloudy,472,normal
USER004,2024-01-25 04:11:59.883,15,3,morning,cloudy,420,normal
USER008,2025-08-19 16:04:53.928,24,6,afternoon,cloudy,337,normal
USER045,2025-02-08 00:38:05.239,14,2,night,rainy,125,normal
USER044,2024-08-07 06:39:02.382,14,2,evening,cloudy,209,normal
USER007,2025-04-20 14:58:49.553,7,0,evening,snowy,142,anomalous
USER025,2024-09-05 16:33:41.501,5,6,morning,rainy,376,anomalous
USER005,2025-08-31 07:44:06.194,10,2,morning,cloudy,229,normal
USER018,2025-01-15 06:32:32.472,20,1,night,sunny,160,normal
USER026,2025-03-26 08:43:30.262,36,6,morning,sunny,367,normal
USER010,2024-11-24 18:48:49.693,18,2,morning,rainy,433,anomalous
USER012,2025-08-29 22:48:22.233,23,4,afternoon,cloudy,239,anomalous
USER019,2025-12-02 01:41:37.184,7,6,afternoon,rainy,208,normal
USER022,2024-11-30 11:19:26.247,20,6,afternoon,cloudy,463,normal
USER003,2024-11-19 02:08:53.947,10,6,morning,snowy,575,normal
USER038,2024-07-02 21:05:21.315,16,2,afternoon,rainy,478,normal
USER027,2025-07-16 11:26:08.615,4,3,morning,snowy,556,anomalous
USER034,2024-06-02 11:52:06.230,8,2,evening,snowy,72,normal
USER036,2025-12-24 10:21:30.735,16,1,afternoon,rainy,493,anomalous
USER009,2024-06-14 11:05:56.143,12,5,morning,cloudy,381,normal
USER005,2025-08-16 21:12:13.771,19,4,evening,cloudy,176,normal
USER032,2024-02-07 05:10:39.926,4,5,night,snowy,131,anomalous
USER050,2025-05-15 18:35:32.937,4,3,night,snowy,250,normal
USER005,2024-01-27 00:39:01.002,10,1,evening,rainy,238,normal
USER035,2025-05-31 08:16:37.413,7,5,afternoon,rainy,357,normal
USER043,2024-02-16 13:19:33.780,7,6,morning,rainy,597,anomalous
USER017,2025-11-08 19:41:58.934,16,1,morning,cloudy,570,normal
USER020,2024-12-30 17:47:34.013,7,2,night,snowy,85,anomalous
USER041,2024-09-27 01:49:06.007,5,0,afternoon,snowy,303,normal
USER008,2024-05-01 10:15:55.386,11,0,morning,rainy,515,normal
USER012,2025-02-09 18:46:34.260,1,0,afternoon,snowy,346,normal
USER025,2025-07-18 21:17:14.526,12,0,night,rainy,188,anomalous
USER021,2024-04-21 14:51:42.329,6,5,night,rainy,222,anomalous
USER049,2025-06-10 03:51:49.958,9,1,night,snowy,64,anomalous
USER018,2025-08-02 09:03:19.570,1,1,night,snowy,84,normal
USER009,2025-02-23 09:42:56.281,10,6,evening,rainy,209,normal
USER003,2025-07-10 11:24:25.853,9,3,night,snowy,146,anomalous
USER009,2024-11-11 21:32:27.349,18,3,afternoon,sunny,538,normal
USER027,2025-11-19 16:56:13.081,4,3,afternoon,snowy,435,anomalous
USER012,2025-05-11 14:28:25.974,8,5,evening,rainy,248,anomalous
USER007,2025-05-28 13:46:55.808,19,2,morning,cloudy,514,normal
USER024,2024-01-13 23:19:56.018,16,2,afternoon,sunny,397,normal
USER013,2025-07-23 00:09:05.553,13,4,morning,rainy,250,normal
USER015,2025-02-21 00:42:59.652,23,1,evening,sunny,73,normal
USER013,2025-01-06 02:46:03.703,31,6,night,sunny,187,anomalous
USER016,2025-05-16 16:27:54.844,19,4,morning,cloudy,368,normal
USER037,2024-01-01 10:06:35.115,25,2,afternoon,cloudy,331,normal
USER005,2025-10-05 22:16:34.250,14,1,evening,rainy,216,normal
USER027,2025-07-26 21:56:43.096,4,0,morning,snowy,366,anomalous
USER045,2024-07-18 00:00:58.510,17,3,night,rainy,215,normal
USER013,2024-01-02 17:03:17.241,6,0,evening,rainy,54,normal
USER030,2025-12-20 04:10:24.177,15,1,afternoon,cloudy,295,normal
USER010,2025-02-10 14:54:05.189,8,6,morning,rainy,241,anomalous
USER025,2024-05-29 21:20:49.259,19,4,afternoon,sunny,320,normal
USER026,2024-04-17 05:36:57.928,24,0,afternoon,cloudy,415,normal
USER026,2024-11-12 06:06:00.354,39,6,morning,sunny,367,normal
USER042,2025-10-04 22:40:25.157,14,6,night,rainy,240,anomalous
USER022,2025-02-19 02:04:50.034,15,0,night,cloudy,158,normal
USER014,2025-01-23 09:02:10.923,6,5,night,rainy,187,normal
USER033,2024-03-17 18:50:12.102,12,1,afternoon,rainy,587,normal
USER010,2024-10-28 23:31:20.814,14,2,morning,rainy,285,normal
USER034,2024-03-27 19:43:09.201,42,3,evening,sunny,129,normal
USER009,2024-07-17 12:46:00.496,16,5,afternoon,cloudy,237,normal
USER034,2025-01-31 14:46:11.944,43,4,night,sunny,63,anomalous
USER029,2024-09-29 21:44:25.873,15,1,afternoon,sunny,560,normal
USER039,2025-04-07 21:28:02.966,18,6,night,sunny,234,normal
USER019,2025-06-02 21:55:32.205,2,6,evening,snowy,203,anomalous
USER018,2025-04-12 08:52:51.647,12,6,morning,rainy,507,normal
USER030,2024-08-08 11:19:48.206,21,4,morning,cloudy,463,normal
USER019,2024-05-08 12:08:48.162,37,6,morning,sunny,590,normal
USER004,2024-11-29 11:49:11.483,18,6,evening,sunny,204,normal
USER013,2024-02-17 04:54:08.470,8,6,evening,snowy,125,normal
USER044,2024-01-25 22:51:43.017,6,3,evening,rainy,79,normal
USER024,2025-12-21 08:30:33.740,22,6,evening,cloudy,197,anomalous
USER027,2025-04-22 18:03:52.655,5,5,night,snowy,142,normal
USER016,2024-07-05 06:07:08.142,6,3,morning,rainy,323,normal
USER003,2024-03-03 22:57:44.738,18,5,evening,cloudy,243,normal
USER020,2025-05-03 08:15:36.905,13,2,night,rainy,76,normal
USER006,2025-12-05 15:03:47.368,38,6,evening,sunny,215,normal
USER022,2025-06-17 10:28:43.479,10,4,evening,snowy,142,normal
USER032,2024-03-29 10:41:47.675,16,4,morning,rainy,267,normal
USER022,2025-07-16 17:40:31.014,10,3,afternoon,snowy,507,anomalous
USER026,2024-02-14 22:48:18.982,13,6,evening,rainy,135,normal
USER004,2025-06-02 00:17:27.661,23,0,evening,sunny,119,normal
USER021,2024-09-14 11:24:48.318,22,3,morning,cloudy,475,normal
USER017,2025-03-14 23:06:09.934,6,5,night,rainy,240,normal
USER023,2025-05-15 12:54:29.285,29,2,morning,sunny,416,normal
USER006,2025-07-03 18:27:33.734,7,1,morning,snowy,339,normal
USER003,2024-12-12 21:07:38.454,8,5,night,rainy,125,anomalous
USER034,2025-11-14 09:00:28.456,1,3,afternoon,snowy,357,normal
USER029,2024-04-23 05:00:08.643,26,1,evening,sunny,241,normal
USER028,2025-03-01 11:41:30.475,12,6,morning,rainy,499,anomalous
USER030,2025-12-10 21:19:39.323,20,2,evening,cloudy,230,normal
USER033,2024-12-02 13:39:43.792,39,2,evening,sunny,202,normal
USER026,2024-10-08 12:32:47.715,15,0,night,rainy,67,normal
USER049,2025-03-20 18:45:59.860,19,3,morning,cloudy,274,normal
USER050,2024-07-12 12:52:13.435,1,1,evening,snowy,96,normal
USER009,2024-10-20 02:08:51.281,7,5,morning,snowy,379,normal
USER049,2024-12-26 08:12:41.996,42,5,morning,sunny,238,normal
USER023,2024-03-26 22:21:04.159,11,0,night,cloudy,162,normal
USER006,2025-08-03 14:08:06.310,9,1,night,snowy,108,normal
USER008,2024-08-14 01:09:04.594,5,2,evening,snowy,128,normal
USER007,2024-06-07 14:43:54.438,33,4,morning,sunny,423,normal
USER015,2025-10-27 03:33:00.828,19,1,night,cloudy,174,normal
USER037,2025-11-28 10:15:28.312,6,5,evening,snowy,61,normal
USER033,2025-06-16 03:50:10.416,16,3,afternoon,cloudy,385,normal
USER032,2025-06-06 22:35:28.751,35,4,morning,sunny,216,normal
USER013,2024-09-11 12:40:34.329,2,5,evening,snowy,66,normal
USER049,2025-12-29 11:09:08.239,38,6,afternoon,sunny,218,normal
USER034,2024-07-18 02:15:21.932,14,6,night,rainy,129,normal
USER044,2024-09-30 17:11:25.187,14,6,morning,cloudy,278,normal
USER019,2025-12-14 02:01:35.038,18,6,afternoon,cloudy,418,normal
USER025,2024-05-27 17:36:53.175,17,0,afternoon,sunny,582,normal
USER001,2024-01-21 08:38:56.511,24,6,afternoon,sunny,312,normal
USER037,2024-07-23 02:26:38.670,4,0,morning,snowy,572,normal
USER048,2024-05-06 15:36:17.563,21,2,evening,sunny,107,normal
USER026,2025-06-07 19:00:38.267,9,3,afternoon,snowy,500,anomalous
USER001,2024-07-04 20:53:50.052,2,2,evening,snowy,227,normal
USER018,2024-03-08 07:47:01.953,10,4,night,snowy,199,normal
USER046,2024-07-06 04:22:25.820,14,1,morning,rainy,229,normal
USER047,2024-08-29 08:34:32.140,19,0,night,rainy,133,normal
USER001,2024-07-25 11:17:27.000,1,6,night,snowy,72,anomalous
USER039,2024-01-02 06:51:37.663,10,5,morning,cloudy,212,normal
USER025,2025-09-18 14:49:47.391,16,1,afternoon,rainy,269,normal
USER039,2025-06-03 02:03:39.231,21,2,morning,sunny,522,normal
USER016,2024-04-08 05:18:00.035,13,3,afternoon,cloudy,444,normal
USER038,2025-05-19 05:16:12.129,19,0,night,cloudy,243,normal
USER002,2025-06-22 09:40:15.635,20,0,morning,cloudy,427,normal
USER043,2025-03-24 14:25:54.000,24,2,evening,sunny,235,normal
USER047,2025-03-01 14:24:32.965,19,2,evening,rainy,175,normal
USER032,2024-01-27 05:08:38.486,19,0,morning,rainy,480,normal
USER049,2024-04-09 14:49:33.925,14,4,afternoon,rainy,353,normal
USER011,2024-12-18 05:59:45.319,3,4,evening,snowy,158,normal
USER025,2024-09-05 04:49:55.031,24,4,evening,sunny,55,normal
USER013,2024-02-01 15:31:14.193,19,5,morning,rainy,272,normal
USER034,2025-04-21 03:08:40.918,15,4,night,rainy,214,normal
USER047,2025-02-23 21:39:59.470,39,2,afternoon,sunny,355,normal
USER048,2025-06-19 20:11:58.636,12,2,evening,cloudy,158,normal
USER025,2024-06-30 02:34:57.772,24,3,night,cloudy,92,normal
USER049,2025-03-28 17:04:12.654,25,6,evening,sunny,194,normal
USER042,2025-08-31 02:49:54.833,15,0,afternoon,cloudy,497,normal
USER005,2024-04-11 17:35:37.874,3,1,morning,snowy,597,anomalous
USER016,2024-04-26 15:31:06.162,10,1,evening,rainy,209,anomalous
USER016,2025-07-05 17:16:57.990,9,5,evening,rainy,230,anomalous
USER008,2025-03-10 16:20:32.645,30,6,afternoon,sunny,401,normal
USER023,2024-06-28 23:21:01.539,19,4,night,sunny,202,normal
USER041,2025-02-25 08:56:38.341,2,4,evening,snowy,187,anomalous
USER031,2025-10-22 11:05:15.443,14,4,evening,rainy,239,anomalous
USER036,2024-08-09 01:09:23.699,25,0,evening,cloudy,87,normal
USER032,2025-05-19 19:01:39.677,19,2,morning,sunny,590,normal
USER005,2025-10-15 03:55:54.011,10,4,evening,cloudy,116,normal
USER011,2024-04-16 04:33:52.895,19,4,afternoon,rainy,485,normal
USER007,2024-03-24 07:00:09.539,7,6,morning,snowy,469,normal
USER002,2024-06-03 23:43:26.113,20,0,night,cloudy,83,normal
USER012,2024-04-27 08:49:36.850,14,6,evening,cloudy,208,normal
USER046,2025-11-26 20:32:11.069,7,1,afternoon,rainy,430,normal
USER029,2024-10-21 23:21:48.957,9,3,night,rainy,64,normal
USER045,2025-02-08 04:56:23.826,18,0,morning,rainy,475,normal
USER015,2024-09-24 11:34:16.742,12,3,morning,cloudy,202,normal
USER014,2024-03-14 23:54:56.685,42,4,morning,sunny,312,normal
USER034,2025-05-14 17:57:31.663,1,5,night,snowy,211,normal
USER028,2024-11-09 18:42:17.451,7,4,evening,snowy,247,normal
USER019,2025-12-16 18:52:27.986,34,0,morning,sunny,261,normal
USER014,2024-08-31 05:23:02.976,9,5,morning,snowy,493,normal
USER018,2024-05-14 21:16:06.834,17,3,afternoon,sunny,257,normal
USER009,2025-11-22 02:36:57.509,6,1,evening,rainy,236,normal
USER024,2025-02-16 01:23:01.311,8,1,evening,snowy,178,normal
USER018,2024-11-15 19:05:31.111,15,4,morning,cloudy,288,normal
USER010,2024-04-18 01:28:13.914,11,1,evening,rainy,80,normal
USER014,2025-09-06 14:37:45.729,12,3,morning,cloudy,493,normal
USER003,2025-05-27 15:29:16.740,12,0,afternoon,rainy,478,anomalous
USER033,2024-07-16 18:06:40.374,10,1,afternoon,rainy,466,normal
USER005,2025-08-06 04:35:10.126,9,5,morning,snowy,243,normal
USER050,2024-04-30 14:54:20.596,7,4,afternoon,snowy,456,normal
USER011,2025-11-08 10:32:21.906,8,5,afternoon,snowy,209,normal
USER006,2024-04-18 02:10:50.321,17,0,evening,rainy,175,normal
USER030,2025-02-28 19:02:13.471,26,1,afternoon,cloudy,242,normal
USER033,2024-06-27 21:58:33.039,8,4,evening,rainy,140,normal
USER003,2024-06-06 08:17:53.792,4,0,afternoon,snowy,590,normal
USER025,2025-07-15 19:40:59.309,8,2,evening,snowy,126,normal
USER033,2025-03-16 14:17:48.255,6,6,evening,rainy,65,normal
USER025,2024-04-11 00:25:11.157,23,6,evening,sunny,245,normal
USER018,2025-09-11 16:44:40.807,9,6,evening,rainy,221,normal
USER016,2024-08-03 02:32:11.912,1,6,evening,snowy,177,normal
USER033,2025-06-03 13:15:31.178,11,4,morning,rainy,235,normal
USER001,2025-09-07 22:21:44.605,15,4,morning,sunny,515,normal
USER033,2025-04-04 22:23:02.024,3,1,evening,snowy,205,normal
USER016,2024-09-20 13:30:30.875,1,0,evening,snowy,121,normal
USER011,2024-05-01 14:15:00.089,10,1,evening,rainy,96,normal
USER014,2025-11-24 17:00:54.085,40,2,night,sunny,233,normal
USER037,2024-09-21 02:07:18.600,27,5,afternoon,cloudy,513,normal
USER049,2024-11-22 01:07:27.399,33,4,morning,sunny,256,normal
USER003,2025-10-19 04:24:40.881,10,5,afternoon,rainy,571,normal
USER037,2024-08-06 15:26:41.181,8,1,night,snowy,223,normal
USER022,2025-04-23 14:44:34.296,2,3,evening,snowy,226,normal
USER014,2024-04-15 16:50:05.113,26,1,evening,cloudy,242,normal
USER008,2024-01-19 14:54:27.161,34,4,evening,sunny,153,normal
USER005,2024-10-30 10:50:16.489,4,0,afternoon,snowy,264,normal
USER016,2025-09-26 04:10:24.867,23,6,morning,sunny,378,normal
USER022,2024-12-31 18:49:32.067,6,6,evening,rainy,79,normal
USER038,2024-06-14 10:35:51.248,16,1,night,rainy,175,normal
USER019,2025-06-12 16:48:16.481,12,2,night,rainy,241,normal
USER030,2025-08-03 16:55:23.248,18,4,morning,cloudy,409,normal
USER026,2025-09-02 15:28:45.245,43,5,morning,sunny,248,normal
USER036,2024-07-21 02:22:34.571,14,0,morning,rainy,550,normal
USER028,2024-02-04 17:58:20.756,28,6,morning,sunny,593,normal
USER005,2025-08-23 23:52:28.777,6,4,afternoon,rainy,308,normal
USER033,2024-03-23 12:48:20.688,38,2,morning,sunny,479,normal
USER001,2024-11-05 13:47:02.594,8,3,night,rainy,142,normal
USER011,2025-02-25 04:08:43.312,14,4,night,rainy,106,anomalous
USER045,2025-04-22 15:07:03.494,21,3,morning,cloudy,447,normal
USER014,2024-02-10 03:03:10.112,37,6,evening,sunny,201,normal
USER026,2025-02-23 20:30:20.897,38,1,night,sunny,95,anomalous
USER005,2024-02-13 00:30:49.980,27,2,night,cloudy,127,normal
USER010,2024-12-06 16:03:15.866,5,0,afternoon,snowy,540,anomalous
USER026,2025-07-06 17:17:55.688,4,3,night,snowy,217,normal
USER030,2025-10-31 07:03:49.417,15,3,afternoon,sunny,466,normal
USER040,2025-04-19 21:02:39.982,10,0,morning,snowy,569,normal
USER047,2025-04-21 06:28:47.851,15,4,morning,rainy,476,normal
USER031,2025-05-23 01:51:28.219,8,6,evening,snowy,128,normal
USER033,2024-10-13 14:38:58.160,1,0,evening,snowy,154,anomalous
USER046,2025-12-28 05:30:57.939,28,0,morning,sunny,575,normal
USER034,2025-10-16 02:24:04.584,16,3,night,sunny,222,normal
USER003,2024-01-01 05:50:36.898,7,3,evening,rainy,205,anomalous
USER043,2025-01-12 23:50:13.847,39,5,afternoon,sunny,352,normal
USER032,2024-12-15 21:44:50.906,4,1,night,snowy,242,normal
USER031,2025-08-11 07:33:56.436,19,3,evening,rainy,229,normal
USER035,2025-12-14 03:48:55.450,6,0,night,rainy,103,anomalous
USER005,2024-05-30 17:43:33.697,30,3,morning,sunny,358,anomalous
USER022,2025-01-18 23:26:58.473,16,0,afternoon,cloudy,505,normal
