user_id,timestamp,temperature,day_of_week,time_of_the_day,weather_conditions,frequency_crossing,behaviour
USER004,2025-02-05 06:44:59.950,-16,3,afternoon,sunny,362,normal
USER007,2025-05-14 21:28:47.179,-27,4,night,snowy,816,normal
USER006,2025-04-16 12:27:29.062,-38,3,evening,snowy,866,normal
USER008,2025-07-03 20:59:13.503,-19,5,night,snowy,326,normal
USER001,2024-12-08 19:40:58.407,8,1,night,sunny,636,normal
USER002,2024-06-29 10:06:20.418,-28,6,afternoon,sunny,953,anomalous
USER003,2024-09-19 09:49:18.288,-9,4,afternoon,sunny,930,normal
USER003,2024-10-18 20:11:59.326,-42,6,night,sunny,123,anomalous
USER007,2025-06-29 12:43:34.208,-40,0,evening,cloudy,461,normal
USER010,2025-04-23 21:10:08.777,59,4,night,cloudy,56,anomalous
USER003,2025-10-14 11:31:10.814,15,2,evening,cloudy,694,anomalous
USER007,2024-09-08 00:34:29.513,-45,0,morning,snowy,740,anomalous
USER010,2025-04-06 05:43:32.204,29,0,morning,snowy,0,normal
USER006,2025-11-27 12:54:37.096,-17,4,evening,snowy,149,normal
USER004,2025-05-11 23:29:32.886,45,1,night,cloudy,459,anomalous
USER003,2024-08-13 09:39:25.696,29,2,afternoon,rainy,858,anomalous
USER003,2025-04-21 03:04:38.762,-28,1,morning,snowy,24,anomalous
USER004,2024-10-25 16:31:47.695,34,5,night,sunny,643,anomalous
USER005,2025-11-12 09:32:38.134,8,3,afternoon,rainy,983,normal
USER001,2025-02-04 00:09:27.384,-21,2,morning,snowy,629,anomalous
USER001,2024-10-30 05:37:54.579,13,3,morning,cloudy,751,normal
USER002,2025-03-20 19:25:28.805,-17,5,night,cloudy,917,anomalous
USER010,2025-10-06 04:43:23.055,18,1,morning,sunny,365,anomalous
USER005,2025-08-16 01:51:28.088,19,6,morning,rainy,883,anomalous
USER005,2024-10-03 08:16:22.952,-45,4,afternoon,rainy,977,anomalous
USER010,2025-12-05 22:31:33.294,51,6,night,snowy,282,anomalous
USER008,2025-06-01 09:12:58.874,-7,0,afternoon,snowy,816,anomalous
USER007,2025-11-04 12:42:06.523,-7,2,evening,snowy,683,anomalous
USER010,2025-03-01 04:06:29.170,-19,6,morning,sunny,331,anomalous
USER003,2024-04-30 07:51:00.336,-38,2,afternoon,sunny,987,normal
USER004,2024-12-27 16:18:59.131,60,5,evening,snowy,317,anomalous
USER009,2025-05-24 15:16:11.727,32,6,evening,cloudy,568,anomalous
USER006,2025-08-21 11:16:40.364,9,4,afternoon,rainy,186,anomalous
USER009,2025-04-21 05:14:08.247,55,1,morning,sunny,240,normal
USER010,2024-06-10 01:04:49.370,-33,1,morning,snowy,794,anomalous
USER008,2024-08-21 12:37:55.817,44,3,evening,cloudy,701,normal
USER001,2025-01-17 04:52:44.648,38,5,morning,snowy,971,anomalous
USER005,2025-09-11 04:02:55.339,-18,4,morning,sunny,324,normal
USER008,2025-06-26 01:45:15.322,-13,4,morning,rainy,248,anomalous
USER002,2024-05-17 03:06:21.160,-24,5,morning,snowy,517,normal
USER004,2024-10-15 07:43:53.585,24,2,afternoon,snowy,249,anomalous
USER002,2025-10-25 06:31:57.165,34,6,afternoon,cloudy,330,normal
USER009,2025-10-21 02:43:19.533,-2,2,morning,rainy,453,normal
USER001,2024-09-04 14:28:50.978,49,3,evening,cloudy,263,anomalous
USER001,2024-11-12 07:41:52.163,55,2,afternoon,sunny,292,anomalous
USER001,2025-11-12 02:38:27.175,-17,3,morning,cloudy,932,anomalous
USER004,2025-01-04 21:04:59.426,3,0,night,sunny,882,anomalous
USER005,2024-03-07 19:47:51.910,-35,5,night,cloudy,687,anomalous
USER006,2025-10-14 00:18:11.600,-27,2,morning,snowy,616,anomalous
USER008,2024-10-04 18:15:43.262,38,5,night,sunny,861,anomalous
USER002,2024-09-20 15:01:09.166,-48,5,evening,rainy,875,normal
USER008,2024-09-19 03:22:08.850,-36,4,morning,rainy,956,normal
USER007,2025-02-14 23:00:59.705,25,6,night,cloudy,800,normal
USER010,2024-09-02 00:20:52.611,23,1,morning,rainy,467,normal
USER007,2024-03-17 15:32:47.197,30,0,evening,rainy,296,anomalous
USER010,2025-01-21 12:01:03.090,-21,2,evening,snowy,587,anomalous
USER002,2024-04-02 03:47:58.608,-17,2,morning,cloudy,249,anomalous
USER009,2025-06-03 21:58:14.973,-39,3,night,snowy,202,normal
USER010,2025-06-10 21:56:13.872,-24,3,night,sunny,376,anomalous
USER010,2025-03-06 16:30:42.152,36,4,night,cloudy,441,anomalous
USER010,2025-09-11 20:47:07.343,52,5,night,rainy,909,anomalous
USER010,2024-07-03 08:56:57.950,14,3,afternoon,rainy,790,anomalous
USER005,2025-02-19 16:00:25.943,-39,3,evening,snowy,358,normal
USER004,2024-08-08 07:47:13.912,-47,4,afternoon,rainy,707,normal
USER006,2024-02-23 00:45:57.836,47,5,morning,snowy,903,anomalous
USER008,2024-04-04 20:09:58.002,-12,5,night,sunny,161,anomalous
USER010,2024-12-10 17:25:17.506,58,2,night,sunny,186,anomalous
USER005,2025-05-03 17:17:34.700,27,6,night,rainy,615,anomalous
USER003,2024-08-22 01:44:16.924,23,4,morning,sunny,166,normal
USER006,2025-02-16 06:47:57.793,-23,0,afternoon,sunny,570,anomalous
USER008,2025-08-06 09:14:19.856,10,3,afternoon,cloudy,153,anomalous
USER008,2025-11-08 14:34:15.297,22,6,evening,snowy,423,normal
USER003,2024-06-29 10:42:19.079,52,6,afternoon,snowy,962,normal
USER001,2025-05-12 12:48:52.742,30,1,evening,snowy,812,normal
USER010,2025-08-22 08:30:51.438,-3,5,afternoon,rainy,683,normal
USER009,2025-06-28 15:00:24.245,23,6,evening,snowy,715,normal
USER005,2025-03-17 13:21:02.348,39,1,evening,rainy,740,anomalous
USER010,2024-03-30 20:04:43.118,-20,0,night,rainy,397,anomalous
USER008,2025-03-16 23:23:20.820,-26,1,night,snowy,603,normal
USER008,2024-10-29 06:02:44.416,18,2,morning,sunny,117,anomalous
USER001,2024-02-17 20:43:30.898,-50,0,night,rainy,734,normal
USER001,2024-07-26 15:40:50.833,45,5,evening,rainy,477,normal
USER003,2025-12-14 11:18:57.723,52,0,afternoon,rainy,694,anomalous
USER004,2025-07-24 01:37:27.539,-37,4,morning,snowy,653,anomalous
USER007,2024-05-15 12:12:44.152,-40,3,evening,snowy,705,anomalous
USER005,2024-12-17 23:31:52.466,-36,3,morning,sunny,55,anomalous
USER001,2024-09-11 19:05:31.117,56,4,night,cloudy,276,anomalous
USER007,2025-06-02 23:05:01.948,33,2,night,sunny,602,normal
USER002,2025-05-06 09:18:10.821,-8,2,afternoon,rainy,684,anomalous
USER008,2024-04-03 09:36:11.687,-48,3,afternoon,rainy,561,normal
USER003,2024-04-17 14:27:12.411,29,3,evening,snowy,87,normal
USER010,2025-01-12 18:24:54.221,-30,0,night,sunny,697,normal
USER006,2024-07-14 20:25:47.215,3,1,night,cloudy,989,anomalous
USER003,2025-02-21 07:45:44.225,-21,5,afternoon,rainy,933,anomalous
USER010,2024-07-30 11:29:22.317,-44,2,afternoon,snowy,128,anomalous
USER008,2024-05-28 18:01:07.509,20,2,night,sunny,718,normal
USER001,2025-09-19 04:58:43.039,26,5,morning,snowy,865,normal
USER010,2025-04-27 20:56:50.163,-49,1,night,cloudy,738,normal
USER001,2024-12-02 09:41:10.353,-25,1,afternoon,rainy,455,normal
USER004,2025-11-24 02:42:21.673,37,1,morning,snowy,811,anomalous
USER001,2025-06-21 02:49:10.483,47,6,morning,snowy,531,anomalous
USER002,2025-09-27 05:08:15.672,-39,6,morning,snowy,280,anomalous
USER008,2025-03-16 10:30:03.932,-37,0,afternoon,sunny,574,normal
USER007,2025-10-27 12:06:53.443,51,1,evening,snowy,245,anomalous
USER010,2025-11-18 02:23:00.169,14,2,morning,snowy,352,normal
USER001,2025-10-03 07:38:45.800,5,5,afternoon,rainy,893,anomalous
USER007,2024-09-02 11:33:14.289,-1,1,evening,sunny,902,normal
USER007,2024-11-07 01:57:03.625,-38,4,morning,snowy,314,normal
USER006,2024-05-06 17:07:22.835,-29,1,night,rainy,769,normal
USER009,2024-12-11 12:27:02.866,-10,3,evening,rainy,626,anomalous
USER005,2024-10-02 05:59:43.805,42,3,morning,sunny,46,normal
USER005,2025-07-17 14:39:11.239,10,4,evening,snowy,17,normal
USER010,2024-09-19 20:16:32.864,-28,5,night,snowy,65,normal
USER005,2025-10-15 09:21:47.557,59,3,afternoon,snowy,197,anomalous
USER010,2025-05-21 19:24:29.249,1,4,night,snowy,536,normal
USER005,2024-10-15 18:51:42.133,-1,3,night,cloudy,25,normal
USER001,2024-11-21 23:00:34.464,24,5,night,rainy,62,normal
USER007,2025-08-16 15:02:39.559,-48,6,evening,rainy,540,normal
USER008,2024-06-26 20:04:29.929,45,4,night,rainy,685,normal
USER004,2024-01-31 11:58:42.794,59,3,evening,cloudy,614,normal
USER002,2025-07-29 05:02:35.704,33,2,morning,snowy,684,anomalous
USER006,2024-01-13 10:56:51.860,6,6,afternoon,sunny,431,normal
USER002,2025-12-11 09:01:07.806,50,4,afternoon,cloudy,712,normal
USER010,2024-11-10 06:27:35.014,27,0,morning,rainy,726,normal
USER009,2024-05-09 13:09:33.846,-37,4,evening,sunny,249,normal
USER004,2025-03-20 23:04:15.614,-11,5,night,snowy,444,normal
USER004,2025-07-21 18:28:05.493,-44,1,night,cloudy,447,normal
USER009,2024-07-25 01:28:26.703,56,4,morning,snowy,862,normal
USER009,2025-05-18 09:07:56.956,47,0,afternoon,cloudy,143,anomalous
USER009,2024-04-01 15:26:24.221,-3,1,evening,cloudy,240,normal
USER004,2024-02-28 10:14:35.630,-35,3,afternoon,cloudy,380,anomalous
USER002,2025-10-20 22:11:05.539,42,2,night,sunny,721,anomalous
USER010,2025-11-13 03:10:18.027,13,4,morning,cloudy,128,normal
USER001,2024-08-19 03:21:30.949,-21,1,morning,rainy,67,normal
USER010,2024-06-28 22:51:50.655,4,6,night,rainy,870,normal
USER007,2024-09-29 02:21:48.550,1,0,morning,cloudy,332,anomalous
USER003,2025-12-02 07:40:35.004,15,2,afternoon,rainy,970,anomalous
USER009,2025-09-09 12:18:13.753,-50,2,evening,sunny,657,normal
USER002,2024-01-24 04:20:35.877,13,3,morning,snowy,72,normal
USER002,2024-05-27 02:31:07.677,-20,1,morning,cloudy,14,normal
USER002,2025-02-09 06:16:07.271,-10,0,morning,cloudy,223,anomalous
USER002,2025-05-29 16:24:12.786,-49,4,evening,sunny,910,normal
USER005,2024-01-07 11:25:27.137,20,0,afternoon,rainy,414,anomalous
USER004,2025-11-25 23:05:36.387,15,3,night,sunny,281,normal
USER003,2025-12-23 07:04:50.491,-20,2,afternoon,cloudy,845,normal
USER003,2025-08-07 05:32:33.990,37,4,morning,sunny,367,anomalous
USER009,2025-12-26 16:27:58.184,53,5,evening,sunny,887,anomalous
USER010,2025-02-21 13:23:08.691,22,5,evening,rainy,221,anomalous
USER007,2025-02-10 20:52:45.780,-48,2,night,rainy,237,anomalous
USER003,2025-02-14 19:52:16.514,20,6,night,cloudy,960,anomalous
USER001,2025-07-23 11:43:32.231,18,3,evening,rainy,843,anomalous
USER007,2024-01-25 00:03:28.090,48,4,morning,rainy,880,normal
USER004,2025-01-08 00:15:50.082,-11,3,morning,cloudy,345,anomalous
USER007,2024-03-08 13:30:57.412,-34,5,evening,snowy,831,anomalous
USER002,2025-11-26 07:59:42.368,47,3,afternoon,sunny,591,anomalous
USER007,2024-05-05 03:31:26.958,-40,0,morning,sunny,993,anomalous
USER007,2025-06-29 11:52:05.093,-8,0,evening,rainy,885,anomalous
USER008,2024-11-09 13:48:55.052,59,6,evening,cloudy,104,normal
USER009,2025-04-28 18:48:33.045,37,2,night,sunny,358,normal
USER006,2024-05-14 00:26:15.551,56,2,morning,snowy,353,normal
USER004,2025-08-10 10:43:28.525,-2,0,afternoon,cloudy,448,anomalous
USER004,2024-06-22 15:30:59.147,-10,6,evening,snowy,62,normal
USER008,2025-02-17 17:23:27.439,-44,1,night,rainy,587,anomalous
USER004,2025-09-22 22:42:13.720,35,2,night,cloudy,1000,anomalous
USER004,2024-10-11 08:33:13.794,-5,5,afternoon,snowy,597,normal
USER010,2024-02-16 17:06:16.755,-46,5,night,cloudy,815,anomalous
USER008,2024-01-04 11:15:32.068,-12,4,afternoon,snowy,45,anomalous
USER001,2024-09-30 01:17:37.276,47,1,morning,rainy,916,anomalous
USER009,2024-11-26 15:21:08.153,39,2,evening,cloudy,912,anomalous
USER010,2025-11-07 11:54:12.231,-34,5,evening,sunny,614,anomalous
USER003,2025-01-02 14:23:51.217,1,4,evening,rainy,338,anomalous
USER003,2025-06-01 11:42:59.104,48,0,evening,sunny,749,normal
USER009,2024-10-16 20:22:52.438,28,4,night,cloudy,518,anomalous
USER004,2024-01-01 12:19:49.491,2,1,evening,cloudy,258,anomalous
USER002,2024-11-10 16:28:50.008,-17,0,evening,cloudy,686,normal
USER008,2025-11-12 10:57:24.844,28,3,afternoon,rainy,875,normal
USER001,2024-01-10 20:52:32.692,-50,4,night,snowy,562,anomalous
USER009,2024-04-23 09:25:53.529,-36,2,afternoon,sunny,564,normal
USER002,2025-02-15 17:28:42.139,-45,6,night,snowy,129,normal
USER004,2025-05-03 03:44:11.420,-9,6,morning,rainy,178,anomalous
USER002,2025-06-26 01:03:09.809,-26,4,morning,sunny,606,anomalous
USER009,2025-02-06 18:29:38.011,8,4,night,snowy,693,anomalous
USER002,2025-05-01 12:40:05.358,38,4,evening,cloudy,344,normal
USER007,2024-03-02 15:04:31.530,13,6,evening,snowy,25,anomalous
USER002,2024-04-25 22:11:12.438,-16,5,night,snowy,866,anomalous
USER005,2024-04-26 15:39:12.276,47,5,evening,cloudy,896,anomalous
USER010,2024-11-27 18:36:20.126,-2,4,night,rainy,357,normal
USER003,2025-08-10 21:42:50.480,43,1,night,cloudy,278,normal
USER009,2024-05-15 09:29:15.685,-6,3,afternoon,rainy,501,anomalous
USER006,2025-05-23 00:58:39.568,4,5,morning,snowy,923,normal
USER004,2024-01-30 21:25:54.744,13,3,night,sunny,794,anomalous
USER007,2025-03-03 11:59:24.788,-16,1,evening,snowy,362,normal
USER002,2025-01-19 18:48:14.390,6,1,night,sunny,843,anomalous
USER002,2025-03-18 00:23:41.550,6,2,morning,sunny,715,anomalous
USER008,2024-06-23 00:56:22.811,41,0,morning,rainy,355,normal
USER004,2025-11-15 22:47:12.297,-16,0,night,sunny,859,anomalous
USER002,2025-01-12 08:56:33.816,-20,0,afternoon,cloudy,262,normal
USER001,2025-09-24 08:45:52.402,41,3,afternoon,rainy,786,anomalous
USER007,2025-05-10 16:17:22.202,-6,6,evening,cloudy,952,normal
USER003,2025-11-28 19:48:51.061,-48,6,night,snowy,478,anomalous
USER003,2024-04-20 03:54:34.964,17,6,morning,snowy,831,normal
USER009,2025-03-22 07:04:33.859,40,6,afternoon,snowy,615,normal
USER008,2025-03-27 01:38:31.108,37,4,morning,sunny,692,normal
USER003,2025-03-31 04:22:48.523,41,1,morning,sunny,85,anomalous
USER007,2025-01-30 20:05:44.181,30,5,night,sunny,954,normal
USER006,2025-12-16 13:58:56.929,7,2,evening,sunny,408,normal
USER006,2024-05-08 03:20:38.111,-16,3,morning,rainy,333,anomalous
USER006,2024-09-08 02:27:14.223,46,0,morning,rainy,101,anomalous
USER002,2024-09-21 07:50:57.852,-48,6,afternoon,cloudy,773,normal
USER007,2024-07-09 00:41:56.050,13,2,morning,snowy,779,normal
USER003,2024-04-19 21:59:43.555,-41,6,night,sunny,86,anomalous
USER003,2025-05-18 22:55:13.223,-23,1,night,snowy,519,anomalous
USER004,2025-03-21 02:03:07.194,-20,5,morning,snowy,958,anomalous
USER002,2025-04-03 07:24:26.594,38,4,afternoon,sunny,668,anomalous
USER003,2024-02-02 02:10:19.341,-15,5,morning,snowy,593,normal
USER010,2025-03-20 09:32:27.590,18,4,afternoon,cloudy,197,normal
USER001,2024-02-19 18:55:42.293,-31,2,night,cloudy,311,anomalous
USER009,2024-04-05 06:46:26.375,-8,5,afternoon,sunny,147,anomalous
USER005,2024-03-30 23:21:07.842,32,0,night,cloudy,812,normal
USER002,2025-11-08 21:54:12.981,23,0,night,rainy,60,anomalous
USER006,2024-04-25 22:11:55.806,54,5,night,snowy,108,normal
USER008,2024-09-01 06:07:37.158,54,0,morning,rainy,456,normal
USER005,2025-10-11 12:49:18.813,13,6,evening,snowy,249,anomalous
USER010,2024-01-10 21:50:46.495,52,4,night,sunny,179,normal
USER010,2024-02-05 03:48:37.315,39,1,morning,cloudy,93,anomalous
USER005,2024-06-24 01:49:05.961,50,1,morning,sunny,252,normal
USER007,2024-07-04 02:30:54.925,7,4,morning,sunny,884,anomalous
USER005,2025-12-09 14:49:44.772,-10,2,evening,cloudy,9,normal
USER006,2025-06-29 07:58:37.545,-9,0,afternoon,rainy,213,normal
USER005,2024-05-27 04:24:45.651,59,1,morning,sunny,792,normal
USER010,2024-02-20 04:23:54.640,42,2,morning,rainy,970,anomalous
USER006,2024-04-08 03:37:29.624,16,1,morning,rainy,520,normal
USER011,2024-06-15 10:30:00.000,22,6,morning,sunny,450,normal
USER004,2025-10-16 09:29:15.711,-41,4,afternoon,rainy,512,normal
USER007,2025-12-29 20:38:23.726,-20,2,night,sunny,473,normal
USER004,2025-02-09 19:25:44.664,22,1,night,sunny,615,normal
USER004,2024-10-29 22:06:44.641,33,3,night,rainy,625,anomalous
USER007,2025-10-16 09:51:43.342,59,4,afternoon,sunny,398,anomalous
USER010,2024-11-15 15:17:42.447,-39,5,evening,sunny,950,anomalous
USER005,2024-04-28 08:55:19.215,-20,0,afternoon,snowy,717,normal
USER010,2024-09-02 15:00:36.458,-6,1,evening,rainy,272,normal
USER009,2025-08-17 03:25:17.427,48,0,morning,cloudy,84,anomalous
USER008,2024-08-25 07:18:08.014,16,0,afternoon,snowy,172,normal
USER010,2025-01-28 23:25:44.625,3,3,night,rainy,66,normal
USER005,2024-06-13 06:23:44.745,12,4,morning,rainy,572,anomalous
USER006,2024-04-21 06:06:09.977,8,0,morning,snowy,253,normal
USER003,2024-12-07 10:43:42.650,18,6,afternoon,sunny,675,normal
USER010,2024-05-02 23:28:35.115,16,5,night,cloudy,945,anomalous
USER006,2024-02-29 15:28:54.834,15,4,evening,rainy,57,anomalous
USER005,2025-07-28 03:04:11.842,-5,1,morning,cloudy,443,normal
USER006,2025-03-21 22:27:41.067,37,6,night,rainy,1000,normal
USER006,2025-01-16 16:45:08.738,45,4,night,cloudy,405,normal
USER001,2025-08-07 21:22:13.532,3,5,night,cloudy,678,normal
USER008,2024-06-07 19:15:07.482,45,6,night,cloudy,979,anomalous
USER005,2025-01-09 02:47:39.728,49,4,morning,cloudy,931,normal
USER004,2024-05-05 06:41:16.377,4,0,afternoon,snowy,392,normal
USER006,2024-11-08 08:14:38.539,-37,5,afternoon,sunny,890,normal
USER002,2024-09-19 23:04:34.862,60,5,night,rainy,538,normal
USER004,2025-07-11 15:19:11.485,52,5,evening,sunny,930,anomalous
USER010,2024-06-15 07:37:02.182,22,6,afternoon,snowy,925,normal
USER001,2025-08-18 01:46:41.145,10,1,morning,snowy,899,anomalous
USER008,2025-07-08 09:07:38.947,-8,2,afternoon,cloudy,242,normal
USER001,2024-07-17 04:32:41.366,-4,3,morning,sunny,667,anomalous
USER002,2025-03-18 15:43:55.884,12,2,evening,snowy,407,anomalous
USER008,2025-09-05 06:20:06.199,-49,5,morning,sunny,785,anomalous
USER003,2024-10-15 05:42:43.984,38,2,morning,rainy,752,normal
USER003,2024-12-26 05:50:26.172,53,4,morning,rainy,561,anomalous
USER003,2025-12-25 14:22:29.797,-11,4,evening,rainy,447,anomalous
USER003,2025-03-22 23:10:58.019,11,0,night,sunny,552,normal
USER010,2024-10-04 21:34:42.268,-29,6,night,cloudy,358,anomalous
USER004,2024-10-12 17:08:52.153,-39,6,night,rainy,81,normal
USER008,2024-09-21 10:39:14.645,-3,6,afternoon,rainy,18,normal
USER003,2024-10-13 05:35:29.944,-20,0,morning,snowy,512,normal
USER003,2025-11-13 12:47:28.823,3,4,evening,cloudy,372,anomalous
USER009,2024-10-03 13:16:16.177,-1,4,evening,snowy,229,normal
USER002,2024-11-30 22:30:21.256,-22,0,night,rainy,932,anomalous
USER001,2024-03-13 15:08:26.449,37,3,evening,snowy,410,normal
USER006,2024-04-15 20:31:40.013,-2,2,night,snowy,201,normal
USER004,2024-03-14 02:52:08.160,11,4,morning,rainy,580,anomalous
USER001,2024-05-21 07:41:00.748,22,2,afternoon,cloudy,971,normal
USER006,2025-05-26 13:25:30.214,14,1,evening,rainy,97,anomalous
USER010,2024-07-11 10:47:03.247,35,4,afternoon,cloudy,104,anomalous
USER005,2025-11-09 17:14:39.389,-31,0,night,cloudy,394,normal
USER008,2025-03-06 13:21:01.322,-13,4,evening,snowy,116,anomalous
USER010,2025-01-25 13:37:27.747,-22,6,evening,rainy,229,normal
USER005,2024-06-13 12:42:09.545,-11,4,evening,rainy,217,anomalous
USER007,2025-06-28 06:21:28.244,-5,6,morning,snowy,279,normal
USER009,2024-12-21 16:57:36.077,38,6,night,sunny,204,normal
USER006,2025-06-11 08:10:41.736,58,3,afternoon,rainy,226,normal
USER007,2025-09-24 19:43:06.919,55,4,night,cloudy,439,anomalous
USER001,2025-09-01 15:26:18.378,20,1,evening,sunny,482,anomalous
USER008,2025-01-28 23:10:15.239,9,3,night,snowy,632,anomalous
USER005,2025-02-13 18:29:23.983,15,4,night,rainy,905,anomalous
USER009,2024-08-20 04:24:02.114,59,2,morning,sunny,343,anomalous
USER003,2024-01-14 05:19:34.693,60,0,morning,rainy,74,anomalous
USER005,2025-05-02 20:22:11.753,21,6,night,snowy,816,anomalous
USER008,2025-05-08 18:30:37.587,36,5,night,sunny,574,normal
USER003,2025-03-04 19:43:40.128,20,3,night,snowy,824,anomalous
USER007,2024-04-24 09:10:24.216,44,3,afternoon,rainy,428,normal
USER004,2024-10-20 00:11:45.649,-47,0,morning,rainy,837,anomalous
USER001,2025-11-19 14:08:57.238,33,3,evening,sunny,293,anomalous
USER009,2025-04-12 01:26:47.512,8,6,morning,cloudy,725,normal
USER002,2025-02-23 23:40:20.851,-19,1,morning,cloudy,155,normal
USER009,2024-03-15 02:41:59.907,39,5,morning,sunny,428,normal
USER003,2024-05-30 08:27:12.221,-49,4,afternoon,rainy,935,normal
USER008,2024-05-10 17:04:04.892,-7,5,night,cloudy,466,anomalous
USER003,2024-04-26 00:24:36.183,53,5,morning,snowy,983,anomalous
USER007,2024-06-23 05:00:42.802,24,0,morning,rainy,77,anomalous
USER005,2025-01-12 15:23:53.591,48,0,evening,sunny,61,anomalous
USER007,2024-04-29 17:28:25.701,-24,1,night,rainy,126,normal
USER001,2024-04-06 20:11:23.242,4,0,night,sunny,252,normal
USER007,2024-05-17 18:39:43.130,-39,6,night,sunny,681,normal
USER009,2024-10-04 16:45:06.065,5,5,night,cloudy,11,normal
USER009,2025-12-27 09:45:55.320,58,6,afternoon,rainy,236,anomalous
USER009,2025-03-04 03:31:31.379,-14,2,morning,rainy,275,normal
USER009,2025-09-15 09:34:02.586,-18,1,afternoon,cloudy,745,anomalous
USER009,2025-09-13 04:46:09.601,40,6,morning,snowy,869,anomalous
USER007,2025-10-15 04:26:03.400,-24,3,morning,sunny,900,normal
USER001,2024-11-03 06:22:33.863,7,0,morning,snowy,784,normal
USER006,2024-12-19 15:50:08.342,7,4,evening,rainy,169,normal
USER009,2024-01-13 00:02:14.943,52,6,morning,rainy,777,anomalous
USER002,2025-04-25 08:40:18.354,53,5,afternoon,cloudy,323,anomalous
USER005,2025-09-11 08:59:46.705,19,4,afternoon,cloudy,133,normal
USER007,2024-03-28 20:16:03.518,-42,5,night,sunny,500,anomalous
USER003,2025-04-27 06:01:33.844,60,0,morning,sunny,606,anomalous
USER003,2024-02-10 10:28:38.869,18,6,afternoon,cloudy,632,normal
USER009,2025-04-22 19:24:53.625,41,3,night,snowy,570,anomalous
USER002,2024-09-27 08:52:31.844,51,5,afternoon,rainy,632,anomalous
USER002,2025-03-26 01:46:51.168,-15,3,morning,sunny,31,normal
USER003,2025-12-13 05:47:04.271,17,6,morning,snowy,970,normal
USER010,2025-10-30 10:57:02.947,57,4,afternoon,snowy,344,normal
USER012,2024-07-20 14:45:00.000,18,2,afternoon,cloudy,320,normal
USER008,2024-02-08 15:43:03.518,-39,4,evening,rainy,663,normal
USER006,2025-08-12 11:34:29.272,-8,2,evening,snowy,715,normal
USER001,2024-06-12 02:22:50.123,-18,3,morning,sunny,930,normal
USER004,2024-02-06 18:26:28.693,24,2,night,snowy,583,anomalous
USER009,2025-12-14 22:09:34.878,-44,1,night,rainy,742,anomalous
USER001,2024-11-13 20:48:08.636,35,4,night,cloudy,858,anomalous
USER006,2024-03-12 20:46:36.423,20,3,night,sunny,615,anomalous
USER003,2025-08-05 09:00:20.860,26,2,afternoon,sunny,989,anomalous
USER005,2025-09-20 02:07:46.468,-16,6,morning,cloudy,645,normal
USER008,2024-11-19 13:13:40.870,48,2,evening,sunny,739,anomalous
USER007,2025-05-15 06:28:14.042,-40,4,morning,rainy,303,normal
USER001,2024-05-28 19:07:00.263,25,3,night,cloudy,487,anomalous
USER006,2025-11-01 17:03:19.929,30,6,night,sunny,463,normal
USER009,2024-07-27 05:50:40.339,-17,6,morning,sunny,326,normal
USER006,2024-02-19 11:34:05.426,32,1,evening,sunny,734,normal
USER002,2025-01-27 20:42:21.523,12,2,night,rainy,694,normal
USER006,2025-06-03 13:37:07.809,48,2,evening,cloudy,861,anomalous
USER008,2025-11-03 18:12:27.336,-12,1,night,snowy,378,normal
USER009,2025-02-12 06:51:07.074,-13,3,afternoon,sunny,37,normal
USER005,2024-01-04 08:27:19.949,43,4,afternoon,cloudy,697,normal
USER006,2025-08-25 19:48:22.173,-49,2,night,rainy,169,normal
USER004,2024-10-24 18:02:10.128,4,4,night,cloudy,358,anomalous
USER009,2024-02-06 08:27:08.151,26,2,afternoon,cloudy,829,anomalous
USER003,2024-09-25 18:00:38.524,37,3,night,snowy,905,anomalous
USER006,2024-03-18 21:32:32.064,-34,2,night,cloudy,159,anomalous
USER004,2024-08-08 02:57:18.356,-13,4,morning,sunny,726,normal
USER005,2024-06-25 16:13:08.517,54,2,evening,rainy,311,normal
USER007,2024-10-10 10:05:48.230,31,4,afternoon,snowy,324,anomalous
USER006,2025-06-22 18:10:17.480,38,0,night,sunny,611,normal
USER002,2025-10-30 23:52:38.523,-50,5,morning,snowy,947,normal
USER003,2025-09-04 16:55:54.523,17,4,night,sunny,962,anomalous
USER008,2024-08-15 23:38:38.205,52,5,morning,sunny,401,normal
USER005,2025-06-08 01:37:57.405,52,0,morning,rainy,956,normal
USER001,2025-02-16 08:55:00.486,24,0,afternoon,snowy,659,normal
USER007,2024-04-13 16:19:50.723,-5,6,evening,snowy,840,normal
USER010,2025-05-14 23:12:42.190,-28,4,night,sunny,941,anomalous
USER007,2025-09-10 01:53:18.323,40,3,morning,snowy,989,normal
USER003,2025-04-18 14:46:44.733,-40,5,evening,cloudy,927,anomalous
USER002,2025-11-04 22:00:05.622,-33,3,night,cloudy,491,anomalous
USER001,2025-10-04 22:08:19.690,51,0,night,snowy,814,normal
USER002,2025-01-11 04:28:38.986,-14,6,morning,sunny,233,normal
USER006,2025-12-19 02:57:39.321,7,5,morning,snowy,713,normal
USER009,2024-11-15 13:40:07.100,24,5,evening,snowy,882,normal
USER009,2025-01-04 22:11:54.418,-3,0,night,cloudy,407,anomalous
USER006,2024-08-14 22:52:14.997,40,4,night,cloudy,945,anomalous
USER005,2024-07-12 13:31:38.569,-37,5,evening,sunny,968,normal
USER001,2024-03-26 16:12:47.662,-3,2,evening,sunny,988,normal
